,id,gpt-3.5-turbo_A_vote,gpt-3.5-turbo_A_for_lprob,gpt-3.5-turbo_A_against_lprob,gpt-3.5-turbo_H_vote,gpt-3.5-turbo_H_for_lprob,gpt-3.5-turbo_H_against_lprob,gpt-3.5-turbo_Sp_vote,gpt-3.5-turbo_Sp_for_lprob,gpt-3.5-turbo_Sp_against_lprob,gpt-3.5-turbo_FrP_vote,gpt-3.5-turbo_FrP_for_lprob,gpt-3.5-turbo_FrP_against_lprob,gpt-3.5-turbo_KrF_vote,gpt-3.5-turbo_KrF_for_lprob,gpt-3.5-turbo_KrF_against_lprob,gpt-3.5-turbo_MDG_vote,gpt-3.5-turbo_MDG_for_lprob,gpt-3.5-turbo_MDG_against_lprob,gpt-3.5-turbo_SV_vote,gpt-3.5-turbo_SV_for_lprob,gpt-3.5-turbo_SV_against_lprob,gpt-3.5-turbo_V_vote,gpt-3.5-turbo_V_for_lprob,gpt-3.5-turbo_V_against_lprob,gpt-3.5-turbo_R_vote,gpt-3.5-turbo_R_for_lprob,gpt-3.5-turbo_R_against_lprob
3072,15167228,for,-0.4355993,-1.0751314,for,-0.42637587,-1.0803599,for,-0.48350754,-0.96493375,mot,-2.0216417,-0.14898965,mot,-0.739582,-0.6573486,mot,-2.1400242,-0.12870227,mot,-1.3429599,-0.30503413,for,-0.09508786,-2.8624637,mot,-1.6509094,-0.21579741
3073,15168212,for,-0.004672207,-7.301257,for,-0.009100091,-11.345461,for,-0.0003825293,-10.945121,for,-0.0048448346,-5.761347,for,-0.002102679,-9.583446,for,-0.0079307305,-6.1690025,for,-0.0057939324,-6.024263,for,-0.0030566154,-10.647412,for,-0.0040201107,-9.614795
3074,15168216,for,-0.0009320638,-13.487374,for,-0.00035572314,-16.387695,for,-0.0005331367,-12.311536,for,-0.004127792,-10.945726,for,-0.0052411067,-11.061413,for,-0.015144981,-7.282,for,-0.0028265081,-9.554731,for,-0.009232278,-13.230762,for,-0.003175337,-11.724106
3075,15168217,for,-0.013663525,-13.164584,for,-0.004879585,-17.1238,for,-0.0020736484,-14.679457,for,-0.015563143,-11.38099,for,-0.015337054,-12.365448,for,-0.07244475,-6.1286144,for,-0.06650087,-10.605929,for,-0.0040171416,-13.3063965,for,-0.0095457,-10.664056
3076,15168231,for,-0.38844916,-1.1357865,for,-0.039591853,-3.3439894,for,-0.27952087,-1.418517,mot,-0.8720101,-0.5536088,for,-0.61724657,-0.77811617,for,-0.34187743,-1.2649083,for,-0.2661176,-1.4559178,for,-0.060299207,-2.8644793,for,-0.6596817,-0.7300018
3077,15169215,for,-0.030182231,-7.58861,for,-0.008334306,-11.787686,for,-0.0022454157,-9.8988285,for,-0.008502051,-6.6214666,for,-0.04319558,-7.8433933,for,-0.026425233,-6.875901,for,-0.0057859896,-6.257619,for,-0.025808657,-10.158749,for,-0.008070161,-7.754505
3078,15169229,for,-0.031726908,-3.6752777,for,-0.0048028342,-6.1650524,for,-0.008686667,-4.8185506,for,-0.24219576,-1.5627295,for,-0.026808644,-3.6982985,for,-0.24572022,-1.5543331,for,-0.020472398,-4.016032,for,-0.004326861,-5.8661623,for,-0.034624625,-3.495623
3079,15170214,for,-0.0065997946,-7.643286,for,-0.0009132516,-11.361027,for,-0.005342617,-8.8605995,for,-0.0070711365,-6.056397,for,-0.0027355666,-7.1143537,for,-0.004986828,-5.8757124,for,-0.012258392,-4.727806,for,-0.0028709695,-9.959003,for,-0.005087176,-6.151774
3080,15170234,for,-0.0062785675,-6.8469214,for,-0.00027980874,-10.753093,for,-0.00019567294,-9.369124,for,-0.005707762,-5.7971697,for,-0.0043624714,-6.1295877,for,-0.0029463207,-6.705896,for,-0.001976692,-6.9357114,for,-0.00032080378,-11.2963295,for,-0.0017446773,-7.865764
3081,15171219,for,-0.017287284,-4.4889345,for,-0.0052054133,-8.826193,for,-0.0021734587,-6.5202627,for,-0.009061694,-4.997162,for,-0.008848915,-5.4006624,for,-0.02082214,-4.5690875,for,-0.011345831,-4.812249,for,-0.015512087,-7.2779307,for,-0.012932434,-5.3508897
3082,15172230,for,-0.035499748,-3.511696,for,-0.07413561,-6.4859076,for,-0.0028820224,-6.247223,for,-0.15132868,-1.9809452,for,-0.028919902,-3.6733844,for,-0.037614368,-4.043941,for,-0.051567856,-3.02303,for,-0.0035739345,-6.2871757,for,-0.016214076,-4.3434634
3083,15173235,for,-0.00915136,-5.702944,for,-0.014107325,-10.252265,for,-0.014911892,-4.2987237,for,-0.020841403,-4.0287514,for,-0.011559504,-4.7508326,for,-0.008248241,-7.1400137,for,-0.018149707,-4.1824183,for,-0.0049612047,-8.636744,for,-0.0077093123,-6.576872
3084,15174237,for,-0.007566515,-8.646013,for,-0.0027588685,-13.500989,for,-0.002281934,-11.110698,for,-0.0036161088,-8.227289,for,-0.002237209,-8.660101,for,-0.005423362,-7.878602,for,-0.0042701196,-7.627973,for,-0.0047614304,-10.610387,for,-0.012534607,-7.3510203
3085,15175207,for,-0.015447161,-7.5612197,for,-0.008845134,-9.523824,for,-0.00038825106,-8.502154,for,-0.0074538765,-5.2618103,for,-0.006394538,-5.9345083,for,-0.002591589,-9.206782,for,-0.0034437382,-7.2915792,for,-0.016479107,-8.315178,for,-0.0050177863,-6.348972
3086,15175208,for,-0.00033105531,-15.524964,for,-0.00045426787,0.0,for,-0.00013965457,-17.281622,for,-0.0001170132,-14.301925,for,-0.000156101,-15.132669,for,-0.0003303401,-14.601393,for,-0.000120708515,-14.836823,for,-5.7649777e-05,-16.787378,for,-0.00030829108,-14.242818
3087,15175210,mot,-3.715468,-0.025240524,mot,-3.7402916,-0.024803253,mot,-8.319348,-0.00034011112,mot,-10.843941,-0.00028600733,mot,-6.4607406,-0.0017850142,mot,-7.0276,-0.001034357,mot,-6.8698535,-0.0012277275,mot,-2.4017587,-0.09523246,mot,-7.3709145,-0.0008734669
3088,15175213,for,-0.1128617,-2.2476845,for,-0.036339402,-3.53295,for,-0.02551028,-3.6940818,mot,-0.9041623,-0.5217656,for,-0.04758429,-3.0891817,for,-0.46240303,-0.99972606,for,-0.15174544,-1.9681364,for,-0.027902223,-3.6156688,for,-0.30805722,-1.333959
3089,15175218,for,-0.009169672,-10.364564,for,-0.0107617555,-13.06763,for,-0.00057924655,-10.635085,for,-0.0047252453,-8.972751,for,-0.0036548371,-12.071247,for,-0.0026883713,-8.761243,for,-0.0055087195,-8.610947,for,-0.0038338096,-13.0155525,for,-0.013535938,-11.415168
3090,15175222,for,-0.12371269,-2.259844,for,-0.044893272,-3.255888,for,-0.056200102,-2.9395733,for,-0.10386904,-2.8099027,for,-0.04311395,-3.3954833,for,-0.06401256,-4.034891,for,-0.059517447,-2.9840379,for,-0.01888168,-4.4130735,for,-0.037301354,-3.6519177
3091,15175225,for,-0.018595392,-4.520886,for,-0.0034752209,-6.8426857,for,-0.007426419,-5.1062193,for,-0.048537176,-3.355424,for,-0.009076582,-5.0888133,for,-0.017813563,-4.37008,for,-0.040049393,-3.4131916,for,-0.0072119916,-6.56626,for,-0.030356294,-4.5185785
3092,15175226,for,-0.00037538074,-11.081903,for,-0.0008186809,-13.150721,for,-9.209964e-05,-10.971965,for,-0.0036039902,-7.7143564,for,-0.002873823,-8.091653,for,-0.0015271214,-8.2103815,for,-0.0032017159,-8.432273,for,-0.0016041287,-12.338745,for,-0.0006538204,-10.181482
3093,151760,for,-0.042277128,-7.434808,for,-0.032757774,-10.198625,for,-0.0015110509,-10.325352,for,-0.004814223,-6.1984234,for,-0.015364059,-6.8006654,for,-0.006849877,-6.0569997,for,-0.008913421,-5.485356,for,-0.0066888523,-10.696009,for,-0.0092333425,-7.6828346
3094,151770,for,-0.012820405,-6.3459215,for,-0.0016548253,-10.281081,for,-0.0006841989,-8.327136,for,-0.00778974,-5.995165,for,-0.0060969424,-6.196563,for,-0.40904468,-1.1180825,for,-0.06733953,-2.7980332,for,-0.0082556885,-9.074788,for,-0.019540062,-4.854766
3095,151771,for,-0.0054423315,-10.354497,for,-0.017697617,-13.714091,for,-0.000877993,-10.819646,for,-0.0015969876,-7.7532754,for,-0.003605417,-8.775201,for,-0.0054055764,-6.3794365,for,-0.004569323,-6.0833983,for,-0.0017484846,-12.704434,for,-0.00482953,-8.923574
3096,151782,for,-0.013094473,-5.0668664,for,-0.01847299,-4.8079515,for,-0.024781618,-4.716682,for,-0.029811703,-3.677179,for,-0.09346688,-2.5215368,for,-0.20620677,-1.7607646,for,-0.06938495,-2.9206195,for,-0.02972445,-5.1038632,for,-0.01821152,-4.2526226
3097,151783,mot,-2.4459894,-0.09695596,mot,-1.0682416,-0.4226995,mot,-2.1553135,-0.12448704,mot,-3.8257565,-0.023598216,mot,-1.3070682,-0.3183979,mot,-3.409483,-0.034490705,mot,-2.1372945,-0.12786457,mot,-1.5188189,-0.24983312,mot,-6.8151836,-0.0014325011
3098,151784,for,-0.022548854,-3.987282,for,-0.13987939,-4.798834,for,-0.018626982,-4.296133,for,-0.1388046,-2.0713608,for,-0.02616571,-4.0380845,for,-0.14546493,-2.0978556,for,-0.07901944,-2.6560402,for,-0.022168696,-6.473043,for,-0.028453082,-4.054097
3099,152053,mot,-0.7939401,-0.61724716,for,-0.5110266,-0.94139695,for,-0.5918968,-0.8086479,mot,-2.0642383,-0.13859062,for,-0.4970063,-0.96258247,mot,-1.3242381,-0.31425115,mot,-0.80555123,-0.5988633,for,-0.44666725,-1.0250363,for,-0.35804316,-1.206325
3100,152054,for,-0.38678062,-1.1409768,for,-0.1540476,-1.9758745,for,-0.39429134,-1.1228642,mot,-1.9118395,-0.1642427,for,-0.46334255,-1.0012263,for,-0.60734546,-0.79320896,for,-0.31377992,-1.3192197,for,-0.06556472,-2.7774882,for,-0.39633632,-1.1352775
3101,152071,for,-0.00083095155,-9.674138,for,-0.000665495,-12.688122,for,-8.76891e-05,-10.765823,for,-0.0033326568,-6.40264,for,-0.004762734,-6.778763,for,-0.0008848958,-8.194246,for,-0.0019231602,-6.9982324,for,-0.0015660459,-11.80538,for,-0.007548297,-8.82833
3102,152072,for,-0.025028955,-4.3947535,for,-0.06251185,-2.8200498,for,-0.009333254,-4.7377877,for,-0.5262048,-0.9044435,for,-0.011011389,-4.7596135,for,-0.05347751,-3.180528,for,-0.13597207,-2.0754633,for,-0.012322562,-4.773158,for,-0.007996607,-5.3808603
3103,152030,for,-0.42779177,-1.0709422,for,-0.034022197,-3.8995445,for,-0.09918412,-2.397192,mot,-1.7940092,-0.18444344,for,-0.4356153,-1.0564306,mot,-0.84052235,-0.5706592,for,-0.34228808,-1.2470274,for,-0.0995307,-2.7293983,for,-0.23573698,-1.6137773
3104,152040,for,-0.012690344,-4.8810816,for,-0.074296646,-7.500047,for,-0.0011778472,-7.82084,for,-0.08524372,-2.5293317,for,-0.016525073,-4.539774,for,-0.018441271,-5.116662,for,-0.022191321,-3.8961766,for,-0.0049690357,-7.929732,for,-0.011266501,-4.990015
3105,152091,for,-0.0038391445,-14.241659,for,-0.001251062,-16.996347,for,-0.0018386797,-14.625172,for,-0.004378975,-11.895016,for,-0.010434557,-13.534944,for,-0.0010617482,-13.262231,for,-0.018495696,-11.674988,for,-0.0024291673,-14.70807,for,-0.005009125,-13.192221
3106,152102,for,-0.0013891623,-12.245566,for,-0.016813947,-16.247105,for,-0.00040219055,-13.594303,for,-0.0010345955,-11.170775,for,-0.002585647,-11.922748,for,-0.00037561916,-13.715885,for,-0.0042848424,-10.758405,for,-0.0004123192,-15.481789,for,-0.00072053407,-12.875475
3107,152121,mot,-1.3547863,-0.31781808,mot,-1.6864616,-0.20784672,mot,-2.1216002,-0.13125513,mot,-3.2992976,-0.038898733,mot,-1.3340571,-0.30908227,mot,-3.2785752,-0.041098848,mot,-1.4727014,-0.26272526,mot,-1.6040803,-0.22927108,mot,-3.0075803,-0.052303743
3108,152122,for,-0.023778548,-4.737966,for,-0.0024756587,-7.093342,for,-0.012285117,-4.5404167,for,-0.069505386,-2.795181,for,-0.02544671,-4.4896784,for,-0.2158075,-1.6512399,for,-0.06869804,-2.7603064,for,-0.015222367,-5.5974846,for,-0.1121109,-2.257119
3109,152141,for,-0.12725009,-2.1409488,for,-0.07198606,-2.8381526,for,-0.021346694,-3.8719862,for,-0.34636062,-1.2336249,for,-0.08451679,-2.5370047,for,-0.21494672,-1.648941,for,-0.2301913,-1.5874606,for,-0.012326102,-4.5306177,for,-0.11280004,-2.2765117
3110,152152,for,-0.15486611,-2.2166052,for,-0.105544016,-2.764968,for,-0.21244536,-1.6725856,for,-0.62768286,-0.77307624,for,-0.12784715,-2.1632438,for,-0.2969922,-1.3820714,for,-0.129478,-2.1234431,for,-0.101713255,-2.3757915,for,-0.2175578,-1.6534213
3111,152163,mot,-3.10316,-0.054709394,mot,-5.0907984,-0.006402001,mot,-5.4301267,-0.0049406816,mot,-4.5725756,-0.016003396,mot,-3.7920146,-0.025161242,mot,-3.9642656,-0.019979168,mot,-2.5439813,-0.083642654,mot,-3.7721276,-0.024075007,mot,-4.2160153,-0.016344732
3112,151826,for,-0.011218408,-4.5277534,for,-0.0086568855,-4.8016105,for,-0.0010842558,-6.9296827,for,-0.13397558,-2.0790935,for,-0.044383697,-3.1457098,for,-0.03494643,-3.3982887,for,-0.079710975,-2.5712614,for,-0.0019563483,-6.2970233,for,-0.010312565,-4.597608
3113,151837,for,-0.007562964,-7.4560876,for,-0.009409899,-11.890594,for,-0.0008152277,-10.058326,for,-0.008883527,-4.996915,for,-0.0061698128,-7.329536,for,-0.0027280755,-8.315137,for,-0.004785511,-5.8697567,for,-0.002553308,-10.941958,for,-0.006815304,-7.306105
3114,151845,for,-0.010512056,-5.647166,for,-0.0012015394,-9.253653,for,-0.0013936884,-7.721498,for,-0.0072780377,-5.3153834,for,-0.004144288,-7.53124,for,-0.004346449,-7.243837,for,-0.005078041,-6.114161,for,-0.0067243683,-10.366242,for,-0.007664121,-7.3871255
3115,151851,mot,-5.669365,-0.014352829,mot,-5.592049,-0.0048718737,mot,-6.0533876,-0.012595004,mot,-5.282637,-0.0271383,mot,-3.7751493,-0.028803853,mot,-6.0227365,-0.006129172,mot,-4.833301,-0.009356752,mot,-3.2823453,-0.03977826,mot,-5.7461786,-0.005818587
3116,151852,for,-0.18418233,-1.8475276,for,-0.19980118,-1.7148082,for,-0.34276822,-1.2485261,for,-0.4896967,-0.9731982,for,-0.3767766,-1.1719121,mot,-1.4619998,-0.2699183,mot,-0.8135641,-0.5890768,for,-0.30434605,-1.3443851,mot,-1.4060185,-0.28812915
3117,151853,for,-0.5461557,-0.9485147,mot,-0.96680903,-0.4830558,mot,-1.0126166,-0.4556098,mot,-2.9084797,-0.057611495,mot,-1.1584998,-0.38021764,mot,-1.1898721,-0.36686644,for,-0.5381473,-0.88193923,for,-0.5304682,-0.8972285,mot,-1.2344568,-0.3488137
3118,151854,for,-0.36593607,-1.2228239,for,-0.00499584,-5.401486,for,-0.12267078,-2.1795785,for,-0.6237373,-0.77683634,for,-0.23253134,-1.5918186,for,-0.17645477,-1.8542578,for,-0.15597613,-1.9577225,for,-0.023995401,-4.484189,for,-0.08129536,-2.6098273
3119,151913,mot,-1.3984277,-0.30017632,mot,-1.6434473,-0.21883336,mot,-1.1525161,-0.38178325,mot,-3.9618797,-0.027366597,mot,-0.8893234,-0.55926055,for,-0.36776805,-1.1977699,for,-0.26753208,-1.4942968,mot,-1.0060872,-0.48327148,mot,-1.1796596,-0.36946753
3120,151921,for,-0.030937964,-3.7152069,for,-0.0113220215,-8.043459,for,-0.0037340454,-5.809112,for,-0.41250646,-1.1013454,for,-0.023136586,-3.9282174,for,-0.043415442,-3.2487836,for,-0.041146662,-3.287849,for,-0.025802389,-6.4212513,for,-0.0073302174,-5.2610803
3121,151922,for,-0.1093644,-2.278901,for,-0.017213935,-5.189884,for,-0.041695315,-3.2154357,for,-0.52652335,-0.9021337,for,-0.050360106,-3.1914678,for,-0.05117605,-3.1056747,for,-0.17394748,-1.853635,for,-0.0056566717,-5.7085395,for,-0.013421615,-4.4348216
3122,151950,mot,-0.71198773,-0.6760113,mot,-0.75776196,-0.63273144,mot,-1.269669,-0.33001378,mot,-1.1795814,-0.36828303,mot,-1.0825026,-0.41447276,for,-0.2630246,-1.4711659,for,-0.3711595,-1.1766748,mot,-0.72262573,-0.6650467,mot,-1.1873844,-0.36467236
3123,151951,for,-0.10073516,-2.4100022,for,-0.06850837,-5.187134,for,-0.08583543,-2.511876,for,-0.6809218,-0.7196181,for,-0.12091808,-2.242645,for,-0.26583543,-1.4771849,for,-0.50124276,-0.9369041,for,-0.0110839,-4.793038,for,-0.17801811,-1.8446803
3124,152186,mot,-1.0998586,-0.41266763,mot,-1.1366878,-0.3875003,mot,-1.0254874,-0.4445358,mot,-4.8114676,-0.008889913,mot,-1.0636024,-0.42721945,mot,-1.3785207,-0.29173258,mot,-1.4957237,-0.2556877,mot,-1.6846592,-0.2069523,mot,-2.1993055,-0.11810202
3125,152187,mot,-2.0393333,-0.14471057,mot,-2.9224596,-0.05756097,mot,-1.7597934,-0.19011793,mot,-4.487791,-0.012680222,mot,-1.5912359,-0.23304346,mot,-2.616727,-0.077927805,mot,-1.5418919,-0.24263272,mot,-1.3838427,-0.29102352,mot,-2.336758,-0.10285581
3126,152188,for,-0.041028824,-3.3054292,for,-0.00492277,-5.532381,for,-0.049522977,-3.0354505,for,-0.46483248,-0.9943239,for,-0.09897101,-2.3703675,for,-0.19351994,-1.7497486,for,-0.14895883,-1.9812037,for,-0.027094102,-3.6407588,for,-0.13961142,-2.0447361
3127,152191,for,-0.5504837,-0.86331177,for,-0.2778762,-1.4275191,for,-0.3533413,-1.221452,mot,-2.5636759,-0.085446425,mot,-0.7588261,-0.6374653,mot,-1.0723722,-0.4208029,mot,-1.674967,-0.20770861,for,-0.13859351,-2.052776,for,-0.44011876,-1.0419674
3128,152193,for,-0.27544793,-1.4310342,for,-0.10160804,-2.3827798,for,-0.21059284,-1.663428,for,-0.5264705,-0.8982623,for,-0.12809522,-2.1392798,for,-0.29589263,-1.3738688,for,-0.26691136,-1.4558495,for,-0.018082282,-4.0928197,for,-0.14874856,-2.0096438
3129,152194,for,-0.5177465,-0.9149404,for,-0.27110198,-1.4496412,for,-0.5005648,-0.9349024,mot,-2.2720616,-0.111102365,for,-0.59697115,-0.8062645,mot,-2.122851,-0.13144538,mot,-1.9751364,-0.15122281,for,-0.36474648,-1.2102703,mot,-0.70485914,-0.68519056
3130,152195,for,-0.013049405,-4.710962,for,-0.001687797,-9.129417,for,-0.0051356773,-5.3608274,for,-0.028576817,-3.671729,for,-0.00825096,-5.3123894,for,-0.052901823,-3.0204558,for,-0.031132456,-3.5343406,for,-0.0014536863,-7.259732,for,-0.010584131,-4.753262
3131,152200,for,-0.03114563,-3.5883641,for,-0.0014915308,-6.8979225,for,-0.00088097306,-7.10058,for,-0.10343309,-2.3294768,for,-0.008981362,-5.0132785,for,-0.008093103,-4.9432926,for,-0.06401993,-2.7900522,for,-0.0009951757,-7.1555877,for,-0.0021634677,-6.2818875
3132,152221,for,-0.0003029306,-10.912537,for,-0.0020308269,-14.364011,for,-4.0246043e-05,-13.437029,for,-0.00023715216,-9.962575,for,-0.0010511501,-9.496336,for,-0.00015800826,-13.358849,for,-0.00074815995,-9.280421,for,-8.3159364e-05,-14.6220045,for,-0.0006571544,-12.60303
3133,152222,for,-0.0006602537,-13.566866,for,-0.000119874094,-17.047112,for,-5.0139948e-05,-14.917066,for,-0.00042447797,-11.915355,for,-0.0006042647,-13.004099,for,-0.0001277342,-14.312073,for,-0.00021140782,-13.761253,for,-0.0006607305,-15.249764,for,-0.000342376,-15.323775
3134,152223,for,-0.0004261468,-13.400008,for,-0.00010151673,-14.897985,for,-0.00011653639,-12.6147,for,-0.0005324215,-11.457573,for,-0.0017283721,-12.365831,for,-0.0002844577,-13.141586,for,-0.0013355977,-10.361597,for,-0.0003827677,-14.958278,for,-0.00010568886,-13.342771
3135,152224,for,-0.036424123,-3.8237548,for,-0.01893631,-7.787506,for,-0.0037298917,-6.0580473,for,-0.15954772,-1.955675,for,-0.055815518,-3.0243804,for,-0.027785478,-3.7984993,for,-0.055613127,-2.9703755,for,-0.07313538,-6.3799934,for,-0.013661881,-4.689031
3136,152254,for,-0.22689398,-1.6518399,for,-0.2783863,-1.4176648,for,-0.2335053,-1.5806999,for,-0.54377127,-0.88717794,for,-0.2548653,-1.5107514,mot,-0.7867983,-0.62173635,for,-0.22422816,-1.625027,for,-0.03938661,-3.3642519,for,-0.20377393,-1.7367787
3137,152255,for,-0.029055508,-3.6664991,for,-0.001870571,-6.46919,for,-0.027602965,-3.6160352,for,-0.21415102,-1.6610237,for,-0.03280357,-3.5084639,for,-0.20541078,-1.6900718,for,-0.017721163,-4.1102524,for,-0.0053268434,-5.800863,for,-0.03208854,-3.4886143
3138,152256,for,-0.65587324,-0.7547273,for,-0.513115,-0.9211541,mot,-0.7099655,-0.67854005,mot,-2.043336,-0.14702314,mot,-0.801076,-0.6045161,mot,-1.5343558,-0.24608286,mot,-1.3833375,-0.2921243,for,-0.30888072,-1.3451203,mot,-1.146838,-0.3914478
3139,152263,for,-0.0017720464,-6.37908,for,-0.00034452166,-8.751071,for,-0.0034242547,-5.699038,for,-0.011362569,-4.515597,for,-0.0027020432,-5.955667,for,-0.015204623,-4.2399874,for,-0.0013466616,-6.654978,for,-7.7199176e-05,-9.711328,for,-0.00049631746,-7.744633
3140,152272,for,-0.00083476235,-8.029138,for,-2.9994528e-05,-12.876521,for,-4.2868523e-05,-11.69625,for,-0.004480916,-5.615641,for,-0.0006095096,-7.69728,for,-0.0069636544,-5.765232,for,-0.0026557974,-6.0688868,for,-0.00016480287,-10.062188,for,-0.0014809363,-7.817279
3141,152281,for,-0.2146314,-1.8777918,for,-0.044489842,-3.206275,for,-0.0958104,-2.4462972,for,-0.7023227,-0.73685336,for,-0.12109245,-2.395232,for,-0.05694845,-3.0444858,for,-0.17766215,-1.8333209,for,-0.003628812,-7.237918,for,-0.026901724,-4.0009503
3142,152720,for,-0.015974544,-4.536986,for,-0.00019209684,-9.412044,for,-0.0055491547,-5.378796,for,-0.034146175,-3.4453933,for,-0.008776001,-6.212506,for,-0.019214675,-4.121006,for,-0.020155838,-4.0225363,for,-0.0009600583,-8.968209,for,-0.009493977,-5.1232557
3143,152754,for,-0.044816803,-5.444414,for,-0.008312902,-6.6611943,for,-0.002591589,-6.3203826,for,-0.3679433,-1.182343,for,-0.029163076,-3.7372148,for,-0.1423798,-2.0312576,for,-0.013555341,-4.363674,for,-0.0019859714,-6.789208,for,-0.0034231893,-6.09168
3144,152765,for,-0.025599757,-3.7383702,for,-0.0026795834,-6.1293006,for,-0.013297047,-4.421035,for,-0.2293675,-1.6195462,for,-0.014776128,-4.2439213,for,-0.41629124,-1.0872812,for,-0.084125854,-2.5291598,for,-0.0047311797,-5.441785,for,-0.14298797,-2.0393274
3145,152947,for,-0.4451405,-1.0343853,mot,-0.77013737,-0.6251865,for,-0.23772372,-1.5572733,mot,-1.9793309,-0.15313235,for,-0.36351,-1.1907958,for,-0.17197157,-1.875314,for,-0.11763734,-2.2250707,for,-0.044911508,-3.1775048,for,-0.5883775,-0.82163477
3146,152948,for,-0.049564715,-3.0765727,for,-0.07637177,-2.6229281,for,-0.28703782,-1.3888712,mot,-2.3291993,-0.103289045,for,-0.4389686,-1.0441322,for,-0.37685683,-1.1631956,for,-0.15288703,-1.9550186,for,-0.036865186,-3.3308487,mot,-0.7301266,-0.65883374
3147,152951,for,-0.0010966419,-7.3285446,for,-0.0015230757,-7.2232695,for,-0.0010228052,-7.110785,for,-0.010546508,-4.697589,for,-0.0052996925,-6.7145205,for,-0.017049883,-4.125311,for,-0.0067379847,-5.1860385,for,-0.0069025666,-7.0381184,for,-0.002390991,-7.2552366
3148,152952,for,-0.027644016,-3.7972076,for,-0.0023616173,-6.8901963,for,-0.01326576,-4.3929157,for,-0.09332148,-2.4611957,for,-0.01772643,-4.2347007,for,-0.13245516,-2.1228878,for,-0.04102631,-3.3369973,for,-0.0066690706,-6.4417048,for,-0.013564173,-4.502799
3149,152953,for,-0.017574642,-7.7934747,for,-0.015501632,-13.833222,for,-0.0007326745,-10.916359,for,-0.014068412,-6.279829,for,-0.003751625,-9.1830635,for,-0.0039115762,-6.6855845,for,-0.0060450505,-5.659575,for,-0.0007032568,-11.881957,for,-0.0033056817,-10.473351
3150,152954,for,-0.03406864,-4.400863,for,-0.002615017,-6.5563583,for,-0.015125379,-4.280411,for,-0.21597657,-1.6550597,for,-0.015604693,-4.693354,for,-0.019438233,-4.232741,for,-0.02367086,-3.8521602,for,-0.005525677,-6.264496,for,-0.0068302215,-5.25889
3151,152955,for,-0.0015961531,-8.676794,for,-0.0001341712,-13.534295,for,-0.00018852073,-9.90152,for,-0.0032809754,-6.4759774,for,-0.0017451543,-7.0526295,for,-0.0016135313,-9.03508,for,-0.0020515278,-7.4335947,for,-0.0033162653,-13.786622,for,-0.0022537452,-6.9737177
3152,1529810,mot,-8.897237,-0.009487836,mot,-10.255728,-0.0013657123,mot,-11.527586,-0.0006788348,mot,-8.794262,-0.022888433,mot,-8.144234,-0.052038517,mot,-9.184715,-0.009309991,mot,-5.3947654,-0.032002877,mot,-10.556962,-0.035197582,mot,-9.014257,-0.0076635284
3153,1529811,mot,-4.8066244,-0.014586292,mot,-7.858067,-0.004318672,mot,-3.8775027,-0.023006575,mot,-6.7864413,-0.0041422686,mot,-4.3707485,-0.033525474,mot,-4.4141097,-0.013486544,mot,-1.6339403,-0.22247566,mot,-4.200413,-0.028507885,mot,-4.359078,-0.015720638
3154,152999,mot,-8.600107,-0.0004649889,mot,-8.54086,-0.0012177364,mot,-8.873402,-0.0002843385,mot,-8.827165,-0.0006002154,mot,-9.059637,-0.00034511767,mot,-8.341043,-0.00046880342,mot,-4.793383,-0.009056497,mot,-6.802046,-0.0016019831,mot,-3.7687073,-0.024595307
3155,153005,for,-0.0048385533,-5.5927634,for,-0.003157284,-6.2249894,for,-0.0029703341,-5.853724,for,-0.105054334,-2.313024,for,-0.03309055,-3.4688454,for,-0.0039215493,-5.8029976,for,-0.005220952,-5.3450627,for,-0.00028910663,-8.657001,for,-0.0015748524,-7.9103637
