,id,gpt-3.5-turbo_vote,gpt-3.5-turbo_for_lprob,gpt-3.5-turbo_against_lprob
2251,1440719,for,-0.00095290976,-10.519816
2252,1440720,for,-0.0029823405,-6.539481
2253,1440721,for,-0.00075316656,-9.767078
2254,1440722,for,-0.005565514,-8.52047
2255,1440723,for,-0.0039907773,-5.8248353
2256,1440816,for,-0.0002676536,-10.452889
2257,1440913,for,-0.04264046,-3.2801702
2258,1441011,mot,-1.3545866,-0.30055717
2259,1441012,for,-5.276243e-05,-15.639243
2260,1441014,for,-0.00027754388,-10.497045
2261,1441015,for,-0.010008576,-4.8749437
2262,144114,for,-0.51060545,-0.92001784
2263,144115,for,-0.00016802136,-12.297289
2264,144116,for,-0.0012466589,-8.9236
2265,144117,for,-0.047848303,-3.1103635
2266,144118,for,-8.590105e-05,-13.773491
2267,144119,mot,-2.1372066,-0.12585013
2268,1441110,for,-0.41983905,-1.0721904
2269,144121,mot,-0.8993039,-0.5236783
2270,144122,for,-0.10593976,-2.3161716
2271,144123,for,-0.59581053,-0.80630934
2272,144150,for,-0.0010574606,-9.990256
2273,144160,for,-0.0013852359,-12.261704
2274,144161,for,-5.6219335e-05,-17.442537
2275,144162,for,-0.00013905855,-10.258526
2276,144163,for,-0.000121542944,-14.111037
2277,144164,for,-0.000114033115,-11.086439
2278,144165,for,-0.0002818352,-11.142897
2279,144166,for,-0.0038267951,-7.1880364
2280,144167,for,-0.0007260138,-13.352466
2281,1441917,for,-0.002235186,-6.557913
2282,1442018,for,-0.0035671657,-9.921215
2283,1442019,for,-0.010115143,-5.412871
2284,1442020,for,-0.00017827288,-15.673039
2285,1442121,for,-3.8219583e-05,-14.926432
2286,1442216,for,-0.0010125648,-9.124578
2287,1442315,for,-0.00038384052,-13.874687
2288,1442414,for,-0.23871244,-1.5813714
2289,144257,for,-0.0002821928,-12.137575
2290,144258,for,-0.019101003,-4.397685
2291,144259,for,-0.0014742719,-6.924923
2292,1442510,for,-0.00085012865,-15.359595
2293,1442511,for,-0.06672538,-2.7495334
2294,1442512,for,-0.01893549,-4.066173
2295,1442513,for,-0.07661394,-2.633121
2296,144266,for,-0.18359736,-1.8092992
2297,144273,for,-2.129266e-05,-17.403738
2298,144274,for,-0.00010914576,-14.362869
2299,144275,for,-2.6060809e-05,-17.26394
2300,144281,for,-1.342522e-05,-17.925404
2301,144282,for,-0.0007407767,-11.729636
2302,144290,for,-0.000626895,-14.118743
2303,144300,for,-0.0002972088,-13.845764
2304,144301,for,-0.0047927536,-5.7689986
2305,1444817,for,-0.0043679327,-6.497732
2306,1444915,for,-9.567575e-05,-14.2614765
2307,1444916,for,-0.0011374775,-12.990899
2308,1444918,for,-0.00017171667,-18.760017
2309,1444919,for,-0.0006220113,-7.8131027
2310,1445014,for,-9.710619e-05,-15.35004
2311,1445113,for,-0.00053087185,-14.07471
2312,1445212,for,-0.0014891503,-10.945504
2313,144540,for,-0.0028821414,-6.953409
2314,144550,for,-0.00025621374,-14.705672
2315,144551,for,-0.0011404539,-10.314907
2316,144560,for,-4.2868523e-05,-17.343876
2317,144561,for,-0.00064738706,-12.071202
2318,144570,for,-2.3319124e-05,-14.711428
2319,144582,for,-0.0004958406,-12.3023205
2320,144591,for,-0.02520832,-3.9724166
2321,144600,for,-0.13484953,-2.4490833
2322,144601,for,-0.025165664,-3.8625774
2323,144602,for,-0.114167996,-2.286867
2324,144615,for,-0.23615934,-1.5639715
2325,144622,for,-0.026777772,-3.7385068
2326,144623,for,-0.009912266,-4.681175
2327,144624,for,-0.0011499829,-7.9030704
2328,144631,for,-0.0020007233,-6.4323406
2329,1451714,for,-4.429897e-05,-15.773367
2330,1451813,mot,-9.466731,-0.0003673941
2331,1451815,mot,-7.8395443,-0.003810765
2332,145198,for,-0.0037487715,-10.164193
2333,145199,for,-0.0010018474,-7.699759
2334,1451910,for,-2.8206474e-05,-14.915726
2335,1451911,for,-0.0001789881,-13.328737
2336,1451912,for,-0.0007077866,-9.162361
2337,145207,for,-8.017927e-05,-13.146105
2338,145212,for,-0.00023417205,-16.56544
2339,145213,for,-0.0010324535,-14.012631
2340,145214,for,-0.0069643552,-7.824845
2341,145215,for,-0.0008945476,-10.094553
2342,145216,for,-0.0039502867,-6.184265
2343,145220,for,-0.0002551409,-12.944176
2344,145230,mot,-1.553949,-0.23980485
2345,144912,for,-7.350386e-05,-11.15241
2346,144923,for,-0.16483681,-1.8979834
2347,145013,for,-0.33401904,-1.2628521
2348,145014,for,-0.004130169,-6.778409
2349,145021,mot,-1.9231114,-0.16486785
2350,145022,for,-0.0001071193,-16.50056
2351,145030,for,-7.278864e-05,-12.670425
2352,145031,for,-1.2829201e-05,-19.345955
2353,145507,for,-0.00021271907,-15.151227
2354,145508,for,-0.24445045,-1.5325974
2355,145516,for,-0.0013376242,-10.218411
2356,145524,for,-0.0751994,-2.638573
2357,145535,for,-0.00016837897,-12.4049635
2358,145551,for,-0.0006010498,-7.8153152
2359,145552,for,-0.004630788,-5.4653563
2360,145553,mot,-3.1426094,-0.044819534
2361,145570,for,-0.41799617,-1.094857
2362,145600,for,-0.034036834,-3.4756587
2363,1452525,for,-0.041425202,-3.3202224
2364,1452626,for,-0.019164497,-4.226402
2365,1452717,for,-0.0015887736,-12.581871
2366,1452819,for,-0.29823878,-1.3775806
2367,1452918,for,-2.0458236e-05,-15.847865
2368,1452920,for,-0.00012964146,-10.044901
2369,1452922,for,-0.0011278366,-11.978789
2370,1452923,for,-9.138441e-05,-13.516924
2371,1453021,for,-0.00030185774,-11.829577
2372,1453116,for,-0.29340184,-1.3783971
2373,1453215,for,-0.0004006409,-13.50519
2374,1453312,for,-0.0071100793,-5.104097
2375,1453313,for,-0.0059718117,-5.6613503
2376,1453414,for,-0.0008481022,-11.466205
2377,1453511,for,-0.057383705,-2.955022
2378,145368,for,-0.008110252,-4.943928
2379,145369,for,-0.0014821284,-10.445137
2380,1453610,for,-3.8696395e-05,-11.163203
2381,145377,for,-5.371606e-05,-16.666374
2382,145384,mot,-0.76368046,-0.6387987
2383,145391,for,-0.00024394676,-11.793627
2384,145392,for,-9.364929e-05,-15.468187
2385,145405,for,-0.0002540681,-13.263924
2386,145406,for,-0.00012880703,-12.191522
2387,145410,for,-1.0325924e-05,-15.79214
2388,1454224,for,-0.00018351417,-12.475878
2389,145430,for,-1.18755715e-05,-17.848942
2390,145431,for,-0.001922445,-7.6145515
2391,145432,for,-0.25144854,-1.5064877
2392,145433,for,-0.024793018,-3.9257748
2393,145434,for,-0.00019650738,-13.320101
2394,145435,mot,-4.6288323,-0.010744655
2395,145443,for,-0.00042447797,-15.469405
2396,145450,for,-0.09269963,-2.434382
2397,145451,for,-0.00015538577,-11.465932
2398,145641,for,-0.0017997696,-8.075856
2399,145670,mot,-0.8378407,-0.5780064
2400,146531,for,-7.660316e-05,-15.828264
2401,146543,for,-3.9411618e-05,-17.505066
2402,146544,for,-0.028296188,-3.6441658
2403,146545,for,-0.00042412037,-10.969716
2404,146546,for,-5.669615e-05,-13.652631
2405,146557,for,-0.3081757,-1.3319527
2406,146562,for,-0.005472806,-6.96226
2407,146587,for,-0.002491707,-10.235457
2408,146594,for,-0.00012701898,-17.571249
2409,146606,for,-0.0031185374,-7.992155
2410,146612,for,-0.044783395,-3.2777526
2411,146613,for,-5.2643223e-05,-15.997277
2412,14568198,for,-0.0007300667,-7.3377833
2413,14568207,for,-0.0020399871,-8.474685
2414,14569196,for,-1.27099975e-05,-13.81523
2415,14569201,for,-0.001203685,-8.119129
2416,14569202,for,-0.14585981,-2.0102777
2417,14569214,for,-3.6669935e-05,-12.227476
2418,14570199,for,-1.9862217e-05,-14.218236
2419,14570203,for,-0.002427502,-9.416694
2420,14570209,for,-0.00024132428,-11.578542
2421,14570211,for,-4.167649e-05,-13.915224
2422,14571200,mot,-1.597006,-0.22826585
2423,14571206,for,-0.00095421734,-11.028281
2424,14572208,for,-0.00022165567,-11.06134
2425,14572213,for,-0.026054334,-4.0294056
2426,14573197,for,-0.23765078,-1.556918
2427,14575212,for,-0.011578473,-4.6553984
2428,14576193,for,-0.012006364,-4.461532
2429,14577178,for,-0.0037395067,-6.3855104
2430,14577181,for,-0.00016182278,-10.393686
2431,14577186,for,-2.8325678e-05,-13.485132
2432,14577194,for,-0.00025347207,-11.137575
2433,14578179,for,-0.0006209385,-9.1710615
2434,14578182,for,-0.002827462,-7.745124
2435,14578183,for,-0.000377288,-18.137114
2436,14578184,for,-0.00094945286,-10.278975
2437,14578187,for,-0.00016671013,-14.237117
2438,14578189,for,-0.00011200665,-13.9149065
2439,14579180,for,-0.0037822623,-6.4741287
2440,14579192,for,-0.05353119,-3.0123134
2441,14580185,for,-0.00032187664,-13.793243
2442,14580188,for,-0.007093627,-5.2382965
2443,14580191,for,-0.039948713,-3.2643864
2444,14581138,for,-0.0016124584,-9.008208
2445,14581157,for,-0.03784947,-4.059025
2446,14584150,for,-0.00650966,-5.878639
2447,14584155,for,-3.7265952e-05,-17.474762
2448,14584162,for,-0.00010258956,-14.589132
2449,14584168,for,-3.523949e-05,-12.443336
2450,14584169,for,-0.000528607,-12.980103
2451,14584171,for,-0.004296946,-5.5155616
2452,14584172,for,-0.00012618455,-15.978905
2453,14584173,for,-0.00014501873,-17.956356
2454,14587151,for,-0.003461325,-10.230542
2455,14587160,for,-0.00012511172,-15.223226
2456,14587163,for,-0.0011582006,-7.1332726
2457,14589137,for,-0.0007835415,-15.796539
2458,14589147,for,-0.00013035668,-13.548928
2459,14589156,for,-9.114601e-05,-15.493082
2460,14589164,for,-0.15392087,-1.95627
2461,14589166,for,-5.9795446e-05,-10.8543215
2462,14589174,for,-3.2736214e-05,-15.710659
2463,1459083,for,-0.10775323,-2.301971
2464,1459095,for,-2.7133641e-05,-16.989008
2465,14590119,for,-0.008743513,-5.405525
2466,14590132,for,-0.0005663762,-13.284628
2467,14590139,for,-0.25225815,-1.5131644
2468,14590161,for,-0.22617792,-1.6313255
2469,14590167,for,-2.2961513e-05,-16.932163
2470,14590175,for,-2.1769476e-05,-19.02861
2471,14591108,for,-0.0028551593,-9.165985
2472,14591113,for,-0.244673,-1.5397933
2473,14591144,for,-0.0004447316,-12.578342
2474,14592129,for,-8.1490514e-05,-13.80787
2475,14592130,for,-0.0009514793,-9.588781
2476,14593131,for,-0.0013466616,-7.912359
2477,14593165,for,-0.08217178,-2.5758011
2478,14594145,for,-0.00039789922,-11.880351
2479,14595152,for,-0.0018973444,-7.4677653
2480,14596153,for,-0.00018971277,-17.426268
2481,14596170,for,-0.00012797261,-12.091469
2482,14597154,for,-0.00023011913,-16.644762
2483,14597158,for,-0.005855551,-5.8981895
2484,14598159,for,-0.18694279,-1.7823751
2485,1459969,for,-0.004093124,-5.7368298
2486,1459980,for,-0.04179913,-3.3476825
2487,1460167,for,-0.049027752,-3.1496289
2488,1460171,for,-7.9940866e-05,-13.937044
2489,1460172,for,-0.0011050907,-7.6119013
2490,1460173,for,-5.419287e-05,-15.289037
2491,1460174,for,-0.0032443819,-6.364382
2492,1460176,for,-0.0016893429,-6.854093
2493,1460177,for,-0.035254203,-3.411845
2494,1460178,for,-0.001137835,-10.332601
2495,1460255,for,-0.0049151774,-6.3054886
2496,1460256,for,-0.00037919526,-11.29776
2497,1460354,for,-0.0007258946,-11.479405
2498,1460457,for,-0.00057150197,-8.483985
2499,1460458,for,-0.00047642877,-16.00389
2500,1460568,for,-0.0006452414,-10.770207
2501,1460575,mot,-1.2712779,-0.33023024
2502,1460581,mot,-1.389206,-0.29148498
2503,1460670,for,-4.608702e-05,-11.2223835
2504,1460779,for,-0.00022940392,-12.153146
2505,1461245,for,-0.00029935446,-11.789927
2506,1461246,for,-0.0004890497,-8.775384
2507,1461248,for,-0.009428322,-4.7891927
2508,1461249,for,-5.288163e-05,-15.997539
2509,146137,for,-0.4508873,-1.0158287
2510,1461328,for,-0.00019984508,-16.910269
2511,146149,for,-0.008619774,-4.9615445
2512,1461435,for,-0.0005691179,-10.123527
2513,1461441,for,-0.0013626165,-11.579413
2514,1461510,for,-0.00017231269,-13.764054
2515,1461611,for,-0.00078782917,-11.818987
2516,1461612,for,-0.0005470762,-10.162413
2517,1461626,for,-0.15374874,-1.9581807
2518,1461638,for,-2.486877e-05,-16.185642
2519,1461833,for,-0.005566821,-8.660796
2520,1461934,for,-0.0065337117,-5.1972494
2521,1462047,for,-0.038293473,-3.3550506
2522,1462150,for,-0.0002585978,-9.381141
2523,14622215,mot,-1.6365342,-0.21914142
2524,14623216,for,-0.0009902957,-10.187651
2525,14624217,for,-0.00022690064,-10.611389
2526,14625218,for,-0.0008996734,-7.9189506
2527,14626219,mot,-1.2289352,-0.34707254
2528,14627220,for,-0.0095569175,-4.874934
2529,14628221,for,-0.002479939,-7.4470162
2530,14629222,for,-0.00024096666,-15.293384
2531,14630223,for,-0.002175124,-7.013171
2532,146320,for,-0.0035664502,-8.055191
2533,146321,for,-0.010473014,-5.319828
2534,146322,for,-0.000418637,-10.404338
2535,146323,for,-9.651017e-05,-16.711884
2536,146324,for,-0.0006054567,-12.402179
2537,146330,for,-0.0019049625,-9.945615
2538,146331,for,-0.018021053,-7.779652
2539,146340,for,-0.037692558,-3.3710818
2540,146341,for,-0.007973072,-5.7869096
2541,146350,for,-0.0060139988,-5.986437
2542,146360,for,-0.0008303555,-11.476106
2543,146370,for,-0.00072124926,-11.79957
2544,146371,for,-0.22468819,-1.6090075
2545,1464015,for,-0.00049715186,-7.8998103
2546,1464016,for,-0.0001005631,-9.848792
2547,1464117,for,-0.061333083,-2.8785768
2548,1464213,for,-0.19764796,-1.725995
2549,1464214,for,-0.01794623,-4.2497387
2550,146435,for,-0.17607246,-1.8246855
2551,146436,for,-0.17657427,-1.8362155
2552,146437,for,-0.011260373,-4.5689025
2553,146438,for,-0.010170973,-4.746789
2554,146439,for,-0.0004176834,-10.772999
2555,1464310,for,-0.0025594956,-6.2268314
2556,1464311,for,-0.0011397423,-8.409265
2557,1464312,for,-0.00066251855,-9.799754
2558,146451,for,-0.0062047658,-8.891104
2559,146452,for,-9.41261e-05,-13.38099
2560,146453,for,-0.007873133,-5.7495284
2561,146454,for,-6.206032e-05,-16.674202
2562,146460,for,-0.0020061992,-7.648317
2563,146482,for,-0.000118086034,-14.354368
2564,146495,for,-0.0059969323,-5.501898
2565,146503,for,-0.16166796,-1.9071628
2566,146504,mot,-3.407093,-0.04993437
2567,146526,for,-0.00011200665,-10.256324
2568,146527,mot,-2.4885511,-0.087573096
2569,146528,for,-0.0142160375,-4.6198545
2570,1473458,for,-0.18292834,-1.7962973
2571,1473551,for,-0.22931553,-1.5904605
2572,1473650,for,-0.0023756502,-7.723626
2573,1473653,for,-0.0012982117,-7.9368396
2574,1473746,for,-0.00034428327,-9.170543
2575,1473755,for,-9.5079726e-05,-14.289055
2576,1473756,mot,-5.5118,-0.004442936
2577,1473760,mot,-1.7963028,-0.18245694
2578,1473841,for,-0.00017302792,-13.830304
2579,1473843,for,-0.00016229959,-12.659653
2580,1473947,for,-8.3874584e-05,-16.469645
2581,1473948,mot,-0.7956207,-0.6034858
2582,1473949,for,-8.339777e-05,-14.534493
2583,1473954,for,-0.011191765,-7.377794
2584,1474057,for,-0.0020892348,-8.706542
2585,1474139,for,-5.7172965e-05,-17.088522
2586,1474140,for,-4.4179764e-05,-15.955507
2587,1474142,for,-2.6656826e-05,-17.109383
2588,1474144,for,-2.4034345e-05,-12.880298
2589,1474145,for,-0.0010081579,-7.120282
2590,1474152,for,-9.7821416e-05,-16.363325
2591,1474159,for,-0.0004776208,-14.553758
2592,1474265,for,-0.00097482855,-8.82201
2593,1474366,for,-0.00021569549,-16.115946
2594,1474467,for,-0.15643764,-1.9488456
2595,1474561,for,-0.0073628793,-5.035231
2596,1474563,for,-0.011844627,-4.757513
2597,1474564,for,-0.00063499715,-12.793861
2598,1474569,for,-0.16387878,-1.905826
2599,1474687,for,-0.0005812693,-10.876675
2600,1474768,for,-0.03538492,-3.4320524
2601,1474874,for,-0.00025692896,-11.6723795
2602,1475062,for,-0.0017939432,-7.57216
2603,147516,mot,-3.1921787,-0.042291537
2604,147517,for,-0.00046701534,-9.939131
2605,1475216,for,-0.022362463,-4.1315026
2606,147539,for,-0.00032592955,-8.250874
2607,1475311,for,-0.00031067515,-12.0836735
2608,146848,for,-0.00059390126,-17.421345
2609,1468415,for,-0.020200346,-4.368915
2610,147541,for,-0.09420576,-2.4240742
2611,147542,for,-2.9160103e-05,-18.334642
2612,147544,for,-0.000646195,-8.126944
2613,147545,for,-0.0009508833,-12.527549
2614,1475410,for,-0.0008134396,-11.335128
2615,1475414,for,-3.8100377e-05,-17.017082
2616,146863,for,-8.10137e-05,-17.011877
2617,1468612,for,-0.00026217024,-11.64346
2618,1468613,for,-0.000312344,-11.809422
2619,1475536,for,-0.0018091757,-10.143474
2620,1475635,for,-0.0009262301,-12.230613
2621,1469070,for,-0.00021021579,-11.544312
2622,1469089,for,-0.0014139274,-10.393371
2623,1469138,for,-0.48198244,-0.9624245
2624,1475719,for,-0.0030440239,-6.8639603
2625,1475823,for,-0.0011230721,-11.741657
2626,1475917,mot,-1.3730612,-0.29785058
2627,1476018,for,-5.1808798e-05,-14.346725
2628,1476021,for,-0.0056995847,-6.0574937
2629,1476124,for,-0.001941965,-9.30699
2630,1476125,for,-1.2948405e-05,-13.136953
2631,1476127,for,-2.6895234e-05,-15.36623
2632,1476129,for,-0.00015908109,-16.135675
2633,1476132,for,-6.921253e-05,-16.259296
2634,1469722,for,-1.0325924e-05,-17.038448
2635,1469820,for,-7.862962e-05,-18.510956
2636,1469826,for,-2.9756122e-05,-19.321207
2637,1469828,for,-7.3458323e-06,-18.438692
2638,1469831,for,-0.00647176,-5.255493
2639,1469834,for,-4.334534e-05,-17.657679
2640,1469988,for,-1.998142e-05,-18.338385
2641,1479030,for,-0.00010688089,-13.058746
2642,1476749,for,-0.05107105,-3.0302467
2643,1476751,for,-0.09318541,-2.434002
2644,1476847,for,-0.0006248722,-10.379468
2645,1476850,for,-0.009701795,-4.7446756
2646,1476853,for,-0.00016170357,-9.036438
2647,1476857,for,-0.00021236145,-10.041245
2648,1476858,mot,-1.9320146,-0.15714276
2649,1476954,for,-0.00057150197,-12.846879
2650,1476956,for,-0.10209092,-2.3435879
2651,1477060,for,-0.00016992862,-13.20928
2652,1477146,for,-0.001024355,-8.8598995
2653,1477148,for,-0.0010355491,-6.9571915
2654,1477152,for,-4.739826e-05,-10.663443
2655,1477155,for,-0.004012511,-5.602449
2656,1477159,for,-9.460292e-05,-16.918749
2657,1477344,for,-0.18932904,-1.7662715
2658,1477523,for,-0.00028612654,-11.396463
2659,1477526,for,-0.0010684163,-12.47613
2660,1477531,for,-0.0007730589,-11.319226
2661,1477540,for,-0.023090914,-3.8520703
2662,1477630,for,-0.087242454,-2.4852107
2663,1477634,for,-0.0006388117,-8.91563
2664,1477920,for,-0.2967959,-1.3677263
2665,1478019,for,-3.3213026e-05,-11.265151
2666,1478114,for,-0.00028100077,-10.152387
2667,1478211,for,-0.00010819213,-10.507346
2668,1478212,for,-0.0025839817,-7.3423057
2669,1478213,for,-0.14175743,-2.038795
2670,1478215,for,-0.00022439736,-10.767734
2671,1478216,for,-0.007238383,-5.2442265
2672,1478217,for,-0.0065166564,-5.351161
2673,1478218,for,-0.00012344286,-13.006503
2674,1478221,for,-0.00011629798,-12.665726
2675,1478361,for,-0.0005717404,-11.009001
2676,1478362,for,-0.014139179,-4.520567
2677,1478466,for,-0.0011921332,-11.628677
2678,1478563,for,-0.062264558,-2.8143587
2679,1478564,for,-4.596782e-05,-13.959578
2680,1478565,mot,-1.3148234,-0.3133356
2681,147872,for,-0.00018720949,-13.621296
2682,147873,for,-0.66618323,-0.72162986
2683,147874,for,-0.32492924,-1.2854509
2684,147875,for,-0.04458414,-3.1489618
2685,147876,mot,-1.557275,-0.23742029
2686,147877,for,-0.0006998073,-10.002087
2687,147878,for,-0.00020210995,-16.602716
2688,147879,for,-6.9570146e-05,-12.964011
2689,1479525,for,-9.960947e-05,-15.925566
2690,1479535,for,-0.0022680166,-6.3234806
2691,1479563,for,-9.2576454e-05,-10.787868
2692,1479668,for,-8.947716e-05,-15.289801
2693,1479710,for,-0.001158439,-7.69517
2694,147982,mot,-3.1568124,-0.046338852
2695,1479971,for,-4.9067115e-05,-12.487075
2696,148004,for,-2.188868e-05,-16.031584
2697,148240,for,-0.0003066222,-13.1430645
2698,148241,for,-1.8431772e-05,-18.45083
2699,148242,for,-0.008866284,-5.396302
2700,148243,for,-5.1689596e-05,-14.946066
2701,148250,for,-3.4524266e-05,-15.560919
2702,148302,for,-0.00017398155,-13.394608
2703,148311,for,-1.473646e-05,-17.997362
2704,148323,for,-4.954393e-05,-17.378227
2705,148340,for,-1.4855664e-05,-14.018175
2706,148341,for,-9.968313e-06,-14.235916
2707,148342,for,-0.00027409062,-9.736514
2708,148350,for,-6.146429e-05,-14.037516
2709,148360,for,-4.5252596e-05,-16.610704
2710,148450,for,-0.0014884351,-8.183965
2711,148480,for,-0.0022934712,-6.4660807
2712,148510,for,-0.0005045389,-12.884355
2713,148540,for,-8.9834764e-05,-16.16036
2714,1486513,mot,-2.6086948,-0.07662078
2715,1486611,for,-0.00012487332,-14.064574
2716,148773,for,-1.5332478e-05,-16.183271
2717,148774,for,-1.3306016e-05,-16.890432
2718,148775,for,-5.9153886e-06,-19.388361
2719,148776,for,-0.0003358198,-9.41548
2720,148782,mot,-2.2256103,-0.116548054
2721,148850,mot,-4.164999,-0.016676083
2722,148860,for,-0.04344706,-3.1744933
2723,148861,mot,-5.493966,-0.004365083
2724,148862,for,-4.465658e-05,-14.299865
2725,148872,for,-1.8550976e-05,-16.970467
2726,148873,for,-0.00016492206,-15.327302
2727,148874,for,-0.1602677,-1.9112977
2728,148875,mot,-3.9096413,-0.020690894
2729,148876,for,-0.003184483,-6.0485334
2730,148877,for,-1.9743013e-05,-13.450784
2731,148881,for,-0.00017731925,-15.646784
2732,1489024,for,-2.8444882e-05,-15.63744
