,id,gpt-3.5-turbo_left_vote,gpt-3.5-turbo_left_for_lprob,gpt-3.5-turbo_left_against_lprob,gpt-3.5-turbo_right_vote,gpt-3.5-turbo_right_for_lprob,gpt-3.5-turbo_right_against_lprob,gpt-3.5-turbo_center_vote,gpt-3.5-turbo_center_for_lprob,gpt-3.5-turbo_center_against_lprob
2948,151224,for,-0.0028418414,-6.097494,for,-0.15892242,-1.9455168,for,-0.0038879574,-6.661435
2949,151232,for,-0.00076150714,-7.2631593,for,-0.10772487,-2.3100297,for,-0.639176,-0.7556654
2950,151233,mot,-4.176532,-0.015849244,for,-0.03751873,-3.344535,for,-0.66814685,-0.7198131
2951,151241,for,-0.0016851745,-7.547715,for,-0.19869074,-1.7300133,for,-0.0020423676,-6.743728
2952,151280,for,-0.0002389402,-10.379167,for,-0.0041231615,-7.2583823,for,-0.0047837305,-10.104837
2953,151281,for,-0.00026944166,-8.721726,for,-0.00467778,-6.7253428,for,-0.004806873,-5.4915967
2954,151290,for,-0.021000177,-4.1166234,for,-0.01523293,-5.3650846,for,-0.028146569,-3.7520807
2955,151310,for,-8.304016e-05,-14.042544,for,-0.007910031,-6.7626863,for,-0.00021450345,-13.936122
2956,151320,for,-0.00030674142,-13.364536,for,-0.07920592,-2.7782454,for,-0.002185711,-13.016588
2957,151121,for,-0.022401402,-3.8710723,for,-0.043979023,-3.264026,for,-0.0024266713,-6.1374173
2958,151122,for,-4.9067115e-05,-10.799434,mot,-0.7125576,-0.67801934,for,-0.012020024,-4.4459934
2959,151123,for,-0.0009783863,-8.581753,for,-0.04992382,-3.1363401,for,-0.0018959139,-11.3565235
2960,151124,for,-0.00053694757,-9.843049,for,-0.32398513,-1.4673452,for,-0.0010831829,-12.203091
2961,151125,for,-0.004434986,-5.5654645,for,-0.0052224942,-9.1161175,for,-0.001730868,-9.203687
2962,150677,mot,-1.9542806,-0.15458651,for,-0.57282114,-0.83504725,for,-0.094837435,-2.410435
2963,150742,for,-0.000654178,-7.719492,for,-0.1798211,-1.8258592,for,-0.013846005,-7.278958
2964,150760,for,-0.004056198,-5.5487146,for,-0.13692185,-2.0583925,for,-0.02783973,-3.6074753
2965,150761,for,-3.202099e-05,-12.492998,for,-0.5770929,-0.87621856,for,-0.0007088594,-7.8773875
2966,1507748,for,-0.0012764268,-6.8317018,mot,-1.3548208,-0.30377635,for,-0.10647145,-2.2960658
2967,1507836,for,-3.488188e-05,-12.481896,mot,-0.9958933,-0.5248125,for,-0.0014334439,-7.3565035
2968,1507842,for,-3.3093824e-05,-13.379422,for,-0.27434087,-1.4894898,for,-0.0002700377,-11.358155
2969,1507937,for,-0.000435795,-11.718839,for,-0.14427583,-2.067341,for,-0.00029255985,-10.897109
2970,1508038,for,-0.0019210145,-7.832434,for,-0.22178243,-1.6921918,for,-0.0050665336,-5.4302373
2971,1508041,for,-0.00011272187,-11.131847,for,-0.24095793,-1.6099651,for,-0.0034178398,-5.8503838
2972,1508043,for,-0.00033558503,-14.613541,mot,-4.8133,-0.372815,for,-0.00283923,-9.517348
2973,1508044,for,-0.00037895687,-11.055997,for,-0.010286716,-4.8332677,for,-0.00076638715,-8.176231
2974,1508045,for,-7.1954215e-05,-10.543113,for,-0.037564088,-3.370011,for,-0.00015836587,-9.115648
2975,1508046,for,-0.003063034,-5.8748703,for,-0.60127443,-0.7994556,for,-0.06882235,-2.7382483
2976,1508135,for,-3.9888433e-05,-13.438274,for,-0.3169493,-1.3382049,for,-8.351697e-05,-12.67193
2977,1508234,for,-0.5112287,-0.91648304,mot,-1.517785,-0.26240623,mot,-1.5044773,-0.25577804
2978,1508339,for,-0.006410998,-5.283129,mot,-1.3585389,-0.32379466,for,-0.036153384,-3.4058604
2979,1508340,for,-0.00078473345,-9.571435,for,-0.110072955,-2.6258829,for,-0.0023409235,-7.167908
2980,1508347,for,-0.00016361084,-9.682541,for,-0.025755221,-3.734217,for,-0.0008566702,-7.5693784
2981,1508433,for,-0.0011639113,-8.247496,mot,-1.5423106,-0.3089999,for,-0.0033294493,-5.9937925
2982,1508619,for,-0.0003745463,-9.515943,for,-0.042618062,-3.392563,for,-0.0019211337,-8.192432
2983,1508715,for,-0.00095529016,-7.211139,for,-0.6251685,-0.77667683,for,-0.61089605,-0.8041219
2984,1508716,for,-0.00018518302,-10.510382,for,-0.25793612,-1.537954,for,-0.008088726,-4.9399734
2985,1508717,for,-0.00022630462,-14.979156,for,-0.007830077,-5.463391,for,-0.0007829455,-10.190137
2986,1508718,for,-0.00041363045,-10.813805,for,-0.20317255,-1.7908992,for,-0.025205532,-3.7141857
2987,150887,for,-0.00020115632,-13.631619,for,-0.012081622,-5.9090314,for,-8.864273e-05,-15.945235
2988,150888,for,-0.0006745471,-13.764966,for,-0.08781431,-3.1220646,for,-0.0014458299,-12.361347
2989,150889,for,-0.00078151503,-13.687148,for,-0.56908864,-0.8658034,for,-0.0005697139,-11.577914
2990,1508810,for,-0.0006491714,-8.942689,for,-0.0075539816,-5.0449,for,-0.0034366115,-8.434782
2991,1508811,for,-0.00064822147,-8.501513,for,-0.4043301,-1.1200475,for,-0.03419053,-3.4553444
2992,1508812,for,-0.0005449306,-9.068831,for,-0.007830788,-5.667857,for,-0.002190591,-10.099713
2993,1508813,for,-0.013065762,-4.5658517,for,-0.6674754,-0.7457263,for,-0.3085475,-1.3316417
2994,1508814,for,-6.241792e-05,-18.105194,for,-0.3260192,-1.3790282,for,-6.2775536e-05,-17.100248
2995,150896,for,-0.0005407621,-11.710452,for,-0.491858,-1.3285317,for,-0.0028954518,-9.699202
2996,150905,for,-0.0011009222,-16.628683,for,-0.22575206,-1.8069785,for,-0.00053766277,-15.290964
2997,150914,for,-0.00011200665,-12.771972,for,-0.097735636,-2.434703,for,-0.0008566702,-7.458058
2998,150923,for,-0.2897843,-1.3824166,mot,-1.267216,-0.33718514,mot,-1.484022,-0.25875655
2999,150932,for,-0.0015306938,-7.7563524,for,-0.48919445,-1.0799956,for,-0.008092157,-6.025058
3000,150941,for,-0.00036251772,-13.167223,for,-0.40705255,-1.2639441,for,-0.0040405258,-11.123174
3001,150960,for,-0.0033248113,-9.659967,for,-0.07611562,-2.7838755,for,-0.0042063748,-8.771888
3002,150970,for,-0.0042954036,-5.494856,for,-0.4882636,-0.973722,for,-0.08584287,-2.504525
3003,150971,for,-0.001475341,-11.471406,for,-0.4882394,-1.0670434,for,-0.008146785,-9.085761
3004,150980,for,-0.41165847,-1.0977204,for,-0.24734291,-1.5405787,for,-0.33975154,-1.2534134
3005,150981,for,-0.0004253124,-10.385418,for,-0.009325229,-4.9001884,for,-0.00011868205,-12.037016
3006,150982,for,-0.002691698,-6.435181,mot,-0.984121,-0.5078141,for,-0.08190536,-2.658947
3007,150983,for,-0.40766156,-1.0946084,mot,-0.70552486,-0.68912166,for,-0.37128538,-1.1827211
3008,150984,for,-9.710619e-05,-13.533997,for,-0.1238633,-2.2136726,for,-0.00046641935,-12.971553
3009,151080,for,-0.000717554,-15.840969,for,-0.2588041,-2.2106016,for,-0.0010905662,-15.245634
3010,15137133,for,-0.00013059509,-11.10283,for,-0.4789363,-0.9794322,for,-0.00053945085,-8.154615
3011,15137200,for,-0.00019030878,-11.461224,for,-0.45334923,-1.036666,for,-0.005952148,-5.261293
3012,15137201,mot,-5.1708593,-0.0062591424,mot,-3.1753573,-0.06892539,mot,-4.5543547,-0.014424386
3013,15138129,for,-0.00050823414,-8.557002,mot,-0.9058551,-0.54430574,for,-0.0045058425,-5.533921
3014,15138142,for,-0.014370338,-4.295975,for,-0.22587875,-1.6253271,for,-0.039556213,-3.260084
3015,15138165,for,-1.5213274e-05,-13.894844,for,-0.1412011,-2.0371056,for,-0.0011129508,-10.336335
3016,15138172,for,-0.001130571,-7.0060782,for,-0.6015758,-0.7981395,for,-0.06317693,-2.802755
3017,15138176,for,-8.733149e-05,-11.268053,mot,-4.076855,-0.051619265,for,-0.025877662,-3.701062
3018,15138191,for,-0.00019519613,-13.755521,for,-0.6727514,-0.73580456,for,-0.00041315364,-8.919845
3019,15139130,for,-0.008465641,-4.7869616,mot,-2.2250605,-0.11667918,for,-0.36386842,-1.1896093
3020,15139170,for,-0.35254255,-1.218433,mot,-0.7825753,-0.61691064,for,-0.6276517,-0.7665143
3021,15139202,for,-9.72254e-05,-11.379154,for,-0.5958933,-0.8660235,for,-0.010913289,-4.5706325
3022,15141193,for,-0.00010330478,-17.306507,mot,-3.1693325,-0.10660369,for,-0.00014275387,-14.050362
3023,15142136,for,-6.873572e-05,-18.84615,mot,-1.0421026,-0.48364228,for,-1.4259645e-05,-18.205238
3024,15144154,for,-0.00040672027,-12.896616,for,-0.5785497,-1.0574467,for,-0.0008428609,-8.124804
3025,15144156,for,-6.551722e-05,-14.00439,mot,-6.2801824,-0.098879434,for,-0.0008241569,-7.879326
3026,15144179,for,-0.0002935135,-16.077133,for,-0.070831284,-5.6104965,for,-0.0009101523,-17.106596
3027,15144180,for,-0.015226699,-4.232722,for,-0.2655469,-1.5140401,for,-0.28063565,-1.4188497
3028,15144181,for,-0.00049167214,-14.605213,for,-0.23283891,-1.8625042,for,-0.0048468537,-7.1934953
3029,15144190,for,-0.00014561474,-12.905929,mot,-2.2793794,-0.11502319,for,-0.00026467352,-14.0438175
3030,15145160,for,-0.00038336372,-16.650314,for,-0.016946973,-5.142311,for,-0.0001508597,-16.746536
3031,15145194,for,-2.3915141e-05,-17.451305,for,-0.32861242,-1.2868072,for,-4.406056e-05,-16.652515
3032,15148240,for,-5.538491e-05,-13.089706,for,-0.07548597,-2.913842,for,-0.0003981376,-13.004804
3033,15149127,for,-5.7530575e-05,-16.122513,for,-0.047939777,-3.0918221,for,-7.612634e-05,-14.529989
3034,15149241,for,-3.392825e-05,-18.084301,for,-0.024096537,-4.7273016,for,-0.0005057309,-14.777996
3035,15150246,for,-0.00046033994,-8.655818,for,-0.07643969,-2.6826255,for,-0.00039778004,-8.468242
3036,15151248,for,-0.00042102108,-9.655328,for,-0.48177704,-0.99981296,for,-0.003608386,-7.1312613
3037,15152245,for,-0.008824449,-5.146529,for,-0.114346206,-2.2377822,for,-0.075559705,-2.6445312
3038,15152249,for,-5.419287e-05,-15.534675,for,-0.04405854,-3.7037456,for,-0.00012332367,-13.362197
3039,15153125,for,-0.0011643881,-15.858415,mot,-0.9212655,-0.5475396,for,-0.00061116746,-16.873007
3040,15154252,for,-0.011865479,-4.515547,mot,-2.048914,-0.14811131,for,-0.42685026,-1.0769625
3041,15155243,for,-0.00035298144,-12.271969,for,-0.2449787,-1.5760372,for,-0.00027563662,-11.806973
3042,15155244,for,-0.004480681,-9.3197975,for,-0.1754862,-2.1051621,for,-0.13195917,-2.3608773
3043,15155247,for,-4.6802244e-05,-12.120803,for,-0.05734363,-2.902551,for,-0.00063344755,-8.696754
3044,15156250,for,-2.057744e-05,-18.808138,for,-0.008149739,-7.837419,for,-0.00010950337,-18.403008
3045,15156251,for,-0.004041595,-9.262781,for,-0.024980694,-4.4553146,for,-0.01584713,-8.7964945
3046,151592,for,-0.0004549831,-9.189248,for,-0.06958023,-2.8427012,for,-0.0009406427,-8.059322
3047,151593,for,-0.38505587,-1.1433338,mot,-10.1353035,-0.013341747,mot,-4.2171826,-0.015825655
3048,151595,for,-0.0017965621,-14.752077,mot,-2.7994547,-0.32083422,for,-0.00086179224,-11.460005
3049,151597,for,-9.794062e-05,-11.368405,for,-0.17755078,-2.020946,for,-0.00039980648,-13.240151
3050,151599,for,-0.13587977,-2.0667002,for,-0.043166924,-3.2363622,for,-0.10038706,-2.3551211
3051,1515910,for,-0.0006383349,-11.905946,mot,-1.5552309,-0.34433913,for,-0.009075047,-7.009453
3052,1515911,for,-0.00024084747,-17.10647,mot,-1.9929788,-0.2707918,for,-0.00040910434,-16.281034
3053,15159204,for,-0.0003281944,-17.39492,for,-0.120103434,-2.7652335,for,-0.0012617831,-15.801932
3054,151608,for,-7.3861476e-05,-12.355411,for,-0.001980618,-7.0530844,for,-0.00013703208,-10.559864
3055,151614,for,-0.00022606621,-12.396216,mot,-0.9674258,-0.5266986,for,-0.00020771251,-9.698706
3056,151626,for,-6.301394e-05,-15.363247,for,-0.21028963,-3.7342174,for,-0.0028493295,-14.057688
3057,15164209,for,-0.0008329743,-7.1964145,for,-0.12543137,-2.1449664,for,-0.015314869,-4.2269144
3058,15164220,for,-0.009522906,-5.0026813,for,-0.0092196325,-6.5901065,for,-0.0036949704,-6.427584
3059,15164221,for,-0.0015360507,-6.5525174,for,-0.18271655,-1.7923739,for,-0.078647174,-2.589397
3060,15164232,for,-0.16149859,-1.9048381,for,-0.35229397,-1.2150602,for,-0.02551842,-3.7219849
3061,15165206,for,-2.0339032e-05,-16.05397,for,-0.062824905,-2.9345062,for,-0.00019078559,-14.688112
3062,15165223,for,-0.0005101414,-7.936467,for,-0.5062172,-0.929557,for,-0.010430425,-4.8510084
3063,15165224,for,-0.00016754455,-10.350664,for,-0.072603285,-3.049818,for,-0.0024500885,-9.082877
3064,15165227,for,-0.0011858228,-9.297921,for,-0.0017703777,-9.427528,for,-0.0003520278,-12.715795
3065,15165233,for,-0.5293459,-0.89056724,for,-0.35802856,-1.2070771,for,-0.26976475,-1.4430283
3066,15166211,for,-0.017361565,-5.11946,for,-0.12599276,-6.8139296,for,-0.006176564,-10.715434
3067,15166236,for,-0.022495471,-3.9485552,for,-0.30684945,-1.3380117,for,-0.0011196189,-7.463995
3068,15166238,for,-0.38706404,-1.1373348,for,-0.14741679,-1.9904344,for,-0.009924897,-4.6398344
3069,15167228,for,-0.033548187,-3.4140604,mot,-1.1532536,-0.38015178,for,-0.5625045,-0.8453414
3070,15168212,for,-0.0013684538,-12.962691,for,-0.057883676,-3.0550685,for,-0.0015991295,-7.350608
3071,15168216,for,-0.002012145,-8.854084,for,-0.01722565,-8.211073,for,-0.0009277798,-12.43249
3072,15168217,for,-0.66938424,-0.7467387,for,-0.013452552,-9.162672,for,-0.0063463263,-9.881413
3073,15168231,for,-0.058831174,-2.8768778,mot,-1.4747405,-0.27703816,for,-0.08789182,-2.5012772
3074,15169215,for,-0.0011283134,-8.340781,for,-0.010092367,-7.958283,for,-0.0010000594,-10.862498
3075,15169229,for,-0.0013515453,-8.177003,for,-0.2142661,-1.6716979,for,-0.0051185964,-5.438945
3076,15170214,for,-0.0014677229,-8.603257,for,-0.016509242,-5.085717,for,-0.002219961,-9.532503
3077,15170234,for,-0.0003032882,-10.912281,for,-0.6534257,-0.78900194,for,-0.002264448,-8.261961
3078,15171219,for,-0.0022816956,-6.207278,for,-0.058094256,-3.2463934,for,-0.0010671088,-7.3950014
3079,15172230,for,-0.002291806,-6.6697016,for,-0.07159595,-2.7624834,for,-0.005258303,-5.357179
3080,15173235,for,-0.0038256103,-5.73776,for,-0.10413686,-2.3886828,for,-0.020786757,-10.0281105
3081,15174237,for,-0.00019233524,-14.4713745,mot,-0.731727,-0.683761,for,-0.00047523674,-11.3156185
3082,15175207,for,-0.0002321456,-13.442609,for,-0.014142704,-5.6539187,for,-0.00023762896,-14.159627
3083,15175208,for,-7.445749e-05,-18.792654,for,-0.06130428,-3.375603,for,-3.392825e-05,-18.583733
3084,15175210,for,-0.6311685,-0.76317227,for,-0.051866826,-2.9961798,for,-0.0036914088,-5.6236653
3085,15175213,for,-0.004133611,-5.559296,for,-0.40308306,-1.105941,for,-0.009153837,-4.720223
3086,15175218,for,-4.2868523e-05,-14.384789,for,-0.033160895,-3.775707,for,-0.00030233458,-12.892198
3087,15175222,for,-0.004483762,-8.980129,mot,-0.7442517,-0.69779634,for,-0.008673192,-6.6195703
3088,15175225,for,-0.001817863,-11.917648,for,-0.53942347,-1.115912,for,-0.0034786668,-10.33153
3089,15175226,for,-0.00068396056,-13.137397,for,-0.030811518,-6.655258,for,-0.002034753,-11.798199
3090,151760,for,-0.0035263023,-8.475655,for,-0.07967123,-3.830047,for,-0.0021132627,-11.016609
3091,151770,for,-0.0022041437,-8.92698,for,-0.041571133,-4.136046,for,-0.00064643344,-9.776436
3092,151771,for,-0.0003609681,-10.597062,for,-0.15724881,-2.615928,for,-0.000518482,-12.739002
3093,151782,for,-0.0045163967,-7.444271,mot,-1.5562307,-0.32860768,for,-0.043433595,-3.2947402
3094,151783,mot,-4.2396207,-0.014980711,for,-0.34919778,-1.2292141,for,-0.31319615,-1.3165989
3095,151784,for,-0.008754847,-6.884796,for,-0.18806832,-2.4402618,for,-0.012407693,-8.493011
3096,152053,for,-0.0050931033,-5.3059487,mot,-5.306161,-0.006125618,for,-0.68644875,-0.70191354
3097,152054,for,-0.007310927,-4.954504,for,-0.358726,-1.2100825,for,-0.14955829,-1.9805291
3098,152071,for,-3.0232935e-05,-15.446379,for,-0.0466016,-3.5217755,for,-0.00047893205,-13.800814
3099,152072,for,-0.00029732802,-9.618973,mot,-2.1045113,-0.13839331,for,-0.074282035,-2.6489356
3100,152030,for,-0.0020292772,-6.901903,for,-0.6031216,-0.810664,for,-0.35555497,-1.2109932
3101,152040,for,-0.0020630686,-10.429757,for,-0.19862078,-1.8062525,for,-0.0023022704,-7.60067
3102,152091,for,-0.00031758897,-17.423773,mot,-1.6489863,-0.3143268,for,-0.00049893995,-16.142458
3103,152102,for,-0.0004181602,-17.251942,mot,-1.6557499,-0.31919828,for,-0.00024453178,-15.316189
3104,152121,for,-0.112410635,-2.2472296,for,-0.5912223,-0.8185935,mot,-0.849261,-0.56221265
3105,152122,for,-0.0007306627,-8.82542,mot,-0.97198176,-0.5530822,for,-0.0019994157,-6.642779
3106,152141,for,-0.00031294,-8.216845,for,-0.012356366,-4.467648,for,-0.0020886387,-6.2858315
3107,152152,for,-0.6820953,-0.7071655,for,-0.07310856,-2.6789665,for,-0.09393298,-2.4314306
3108,152163,mot,-4.177839,-0.016431272,mot,-0.99032533,-0.46858537,mot,-3.6753953,-0.027001735
3109,151826,for,-0.00010318558,-10.001814,for,-0.48116037,-0.9662831,for,-0.00020473242,-11.412173
3110,151837,for,-0.00017779607,-11.87899,mot,-0.75142235,-0.6419634,for,-8.470901e-05,-10.854192
3111,151845,for,-0.00015955791,-16.908474,mot,-10.520846,-0.010416621,for,-0.00015121732,-10.253909
3112,151851,mot,-6.839516,-0.0017608561,mot,-0.7391042,-0.64957327,mot,-1.6627283,-0.21170133
3113,151852,mot,-10.775459,-0.00093099097,for,-0.10278568,-2.3540978,for,-0.25066522,-1.5128379
3114,151853,for,-0.6019635,-0.795094,for,-0.528012,-0.8960158,for,-0.45565274,-1.0071473
3115,151854,for,-0.0034305544,-5.77312,for,-0.38707677,-1.1455988,for,-0.24752973,-1.5371683
3116,151913,for,-0.09605842,-2.3960996,mot,-0.715355,-0.68772894,for,-0.22614121,-1.6098464
3117,151921,for,-0.0010042279,-8.845609,mot,-1.4343687,-0.38775697,for,-0.0026511669,-7.6072197
3118,151922,for,-0.001814406,-6.384114,for,-0.066748805,-2.8299477,for,-0.03401195,-3.4133034
3119,151950,for,-0.5442003,-0.868503,for,-0.4707076,-0.98595876,mot,-1.2101779,-0.35465574
3120,151951,mot,-1.4360857,-0.273202,for,-0.03448252,-3.4284873,for,-0.0668244,-2.764502
3121,152186,for,-0.07064981,-2.6925294,for,-0.3627617,-1.196418,mot,-1.1794108,-0.36915007
3122,152187,for,-0.3134203,-1.3142252,mot,-2.652587,-0.07529738,mot,-1.2785811,-0.32807297
3123,152188,for,-0.003548401,-5.8741903,mot,-0.7344233,-0.6627451,for,-0.00938746,-4.8401923
3124,152191,for,-0.051840797,-2.989829,for,-0.1777407,-1.8245264,for,-0.0023367587,-6.278708
3125,152193,for,-0.26412302,-1.4612169,mot,-1.1447701,-0.38426447,for,-0.31434265,-1.3138734
3126,152194,for,-0.5683286,-0.8396032,for,-0.17519881,-1.8502553,for,-0.582858,-0.8200101
3127,152195,for,-0.012446316,-4.515044,for,-0.12295239,-2.2832022,for,-0.017862627,-5.2935815
3128,152200,for,-0.0018039381,-6.3437476,for,-0.20641683,-1.6972501,for,-0.0014483333,-6.5553765
3129,152221,for,-5.3954464e-05,-16.03314,for,-0.12748383,-2.1564908,for,-0.00017517358,-13.966703
3130,152222,for,-3.035214e-05,-17.5092,for,-0.012869123,-5.144156,for,-6.0033854e-05,-16.71566
3131,152223,for,-0.000357988,-12.186992,for,-0.19566427,-1.9868058,for,-0.00043293412,-14.352718
3132,152224,for,-0.0002671768,-9.054699,for,-0.18742934,-1.8502425,for,-0.0030272675,-6.425322
3133,152254,for,-0.0009800515,-7.3042426,mot,-0.7846911,-0.6229098,for,-0.12984836,-2.1163902
3134,152255,for,-0.0012216555,-10.593997,for,-0.22985272,-1.7112522,for,-0.0010236397,-8.556397
3135,152256,for,-0.001803342,-6.3515005,mot,-1.1579251,-0.38402602,for,-0.42270294,-1.0680352
3136,152263,for,-2.5107178e-05,-12.707285,for,-0.00060236105,-7.611627,for,-0.00019972587,-12.377778
3137,152272,for,-0.00024715427,-13.249988,mot,-7.6091614,-0.0631541,for,-0.0012399908,-11.707264
3138,152281,for,-0.00013834333,-11.189509,mot,-9.282272,-0.25501412,for,-0.06685039,-2.7609766
3139,152720,for,-0.00095672056,-9.145175,for,-0.607358,-0.8361063,for,-0.014049387,-6.134371
3140,152754,for,-8.6616266e-05,-13.59661,for,-0.0034564526,-6.1757646,for,-0.0014202341,-8.166116
3141,152765,for,-0.0407908,-3.2418215,mot,-1.2643754,-0.35416192,for,-0.0029999276,-6.3062167
3142,152947,for,-7.111979e-05,-11.868888,mot,-1.6076952,-0.22547781,for,-0.265055,-1.4654601
3143,152948,for,-0.03926466,-3.2718792,mot,-2.34123,-0.10289518,for,-0.028758911,-3.6528912
3144,152951,for,-0.00010342398,-15.422636,for,-0.3320091,-1.2659042,for,-0.00020580526,-12.507877
3145,152952,for,-0.0023877798,-8.619144,for,-0.02393383,-4.053662,for,-0.0045436923,-7.8588376
3146,152953,for,-0.0012472549,-11.597691,mot,-2.1271782,-0.14639273,for,-0.0092230635,-10.072619
3147,152954,for,-0.0011103284,-6.903462,for,-0.15761656,-1.9976377,for,-0.005617077,-5.2829685
3148,152955,for,-0.00024715427,-15.228696,for,-0.006840165,-7.211371,for,-0.0010017282,-15.358721
3149,1529810,mot,-2.6864438,-0.071030065,mot,-9.929221,-0.0006727591,mot,-10.739529,-0.00065215153
3150,1529811,mot,-1.078145,-0.41618058,mot,-5.9785266,-0.0031064153,mot,-6.751552,-0.001351903
3151,152999,mot,-11.199207,-0.00019495773,mot,-3.7320545,-0.02544671,mot,-5.477882,-0.0046647303
3152,153005,for,-2.6299214e-05,-14.077618,mot,-1.6259406,-0.2216895,for,-0.0002702761,-11.438918
3153,153007,for,-2.939851e-05,-17.122513,mot,-11.100313,-0.07175829,for,-0.00019364648,-12.350999
3154,153008,for,-0.0019147152,-6.462318,for,-0.5622358,-0.8489408,for,-0.12819673,-2.122528
3155,153016,for,-0.00047821683,-12.162824,mot,-3.7008793,-0.062514536,for,-0.008085059,-5.0664387
3156,153022,for,-5.7768983e-05,-13.144515,for,-0.1158838,-2.342454,for,-0.003114257,-6.074739
3157,153023,for,-0.11165618,-2.2493858,mot,-1.1411655,-0.39039496,for,-0.15474042,-1.9496967
3158,153024,for,-5.7172965e-05,-10.979628,for,-0.010156446,-4.6207733,for,-0.00030781425,-10.372771
3159,153030,for,-0.00015419374,-13.374132,for,-0.01352606,-6.710738,for,-0.0002162915,-13.812037
3160,153052,for,-0.00124011,-8.220451,mot,-0.79662764,-0.76460326,for,-0.08636371,-2.8164759
3161,153054,for,-0.0006700247,-10.153934,mot,-6.2269998,-0.056631513,for,-0.53702927,-0.8895035
3162,153061,for,-0.3161699,-1.3078538,mot,-1.7336057,-0.23302014,mot,-3.3714604,-0.036293417
3163,153063,for,-0.0010054199,-9.073568,for,-0.06642591,-2.8820481,for,-0.015097198,-5.2610784
3164,153065,for,-4.9663133e-05,-18.401407,for,-0.20035844,-1.8345137,for,-0.00013929696,-16.188437
