,id,Mistral-instruct_left_vote,Mistral-instruct_left_for_prob,Mistral-instruct_left_against_prob,Mistral-instruct_right_vote,Mistral-instruct_right_for_prob,Mistral-instruct_right_against_prob,Mistral-instruct_center_vote,Mistral-instruct_center_for_prob,Mistral-instruct_center_against_prob
3083,15173235,blank,0,0.100852624,basedon,0,0.083697841,basedon,0.069810383,0.076671705
3084,15174237,blank,0.429478288,0.115479872,blank,0.119875669,0.260708928,blank,0.187619045,0.268690459
3085,15175207,against,0,0.60057468,against,0,0.65823175,again,0.082387537,0.45156531
3086,15175208,for,0.980878772,0,for,0.97860201,0,for,0.97956358,0
3087,15175210,against,0.038922142,0.888480589,against,0.145097896,0.688169152,for,0.258076429,0.565100901
3088,15175213,for,0.683824547,0.14008458,against,0.461766705,0.287219137,against,0.242530048,0.433511786
3089,15175218,against,0.258672081,0.252427697,against,0.075407088,0.471021079,against,0.200295314,0.365579098
3090,15175222,against,0,0.6884696,against,0.053292781,0.714309528,against,0.210384004,0.483306669
3091,15175225,for,0.696917646,0.14854677,against,0.40588668,0.373410776,against,0.423373923,0.31313768
3092,15175226,for,0.956099786,0,for,0.944913812,0,for,0.963222995,0
3093,151760,against,0.247735627,0.22693783,blank,0.3075241,0.180468261,blank,0.224855766,0.192779958
3094,151770,for,0.510885008,0.095912762,for,0.556707337,0.111168586,for,0.526695907,0.09836366
3095,151771,for,0.713200122,0.14881438,for,0.717152171,0.140985593,for,0.681978114,0.142549798
3098,151782,blank,0.17719119,0.223017231,against,0.196999624,0.24469687,against,0.198459681,0.215955719
3096,151783,blank,0.177369118,0.219334945,against,0.201161116,0.244077787,against,0.196759488,0.21653913
3097,151784,against,0.091653503,0.568073653,against,0,0.588337563,against,0.169617593,0.313353777
3099,152053,against,0,0.63967086,against,0,0.649786375,against,0,0.620968841
3100,152054,for,0.30548615,0.226864219,against,0.240442235,0.337122492,for,0.224608541,0.399201065
3101,152071,for,0.926848374,0.029369706,for,0.914489675,0.032466464,for,0.922742352,0.023707205
3102,152072,for,0.771745898,0.063721336,for,0.537455648,0.153792724,for,0.617663808,0.133790612
3103,152030,against,0,0.7315281,against,0,0.639836274,against,0,0.702576168
3104,152040,against,0,0.736122295,against,0,0.749495834,against,0,0.608405069
3105,152091,for,0.982260345,0,for,0.981241858,0,for,0.981570028,0
3106,152102,for,0.790415406,0,for,0.777038604,0,for,0.845582873,0
3107,152121,against,0,0.77601403,against,0.313660681,0.28498596,against,0,0.702152148
3108,152122,against,0,0.353317134,against,0,0.374787986,against,0.066159166,0.295066223
3109,152141,against,0.064125687,0.672274493,against,0,0.937849518,against,0,0.869459607
3110,152152,against,0.318094768,0.451570511,against,0.260021769,0.525455199,against,0.064633571,0.680646583
3111,152163,against,0,0.945446134,against,0,0.947822139,against,0,0.946133509
3112,151826,against,0.077003956,0.596172038,against,0,0.784443792,against,0,0.699976705
3113,151837,for,0.825738661,0.062476754,for,0.634314388,0.156116277,for,0.670962587,0.134998038
3114,151845,for,0.907352798,0.02360375,for,0.826105036,0.055809882,for,0.828338329,0.056011442
3115,151851,against,0,0.968361244,against,0,0.96825543,against,0,0.947182253
3116,151852,against,0.160557389,0.730974298,against,0.362545881,0.564867597,against,0.263936054,0.606117357
3117,151853,against,0.120851696,0.335210428,for,0.265024319,0.179617733,for,0.23289685,0.198951699
3118,151854,against,0.449792158,0.291076839,against,0.461442214,0.384536266,against,0.350564256,0.364788137
3119,151913,against,0,0.776924357,against,0,0.770303041,again,0,0.830129161
3120,151921,against,0,0.816931516,against,0,0.773781791,against,0,0.740770668
3121,151922,against,0,0.688373432,against,0.06853395,0.5130063,against,0,0.620941237
3122,151950,basedon,0,0.31726858,against,0,0.391188279,basedon,0,0.295530036
3123,151951,against,0,0.832027197,against,0.14615285,0.640500449,against,0.085152991,0.662261337
3124,152186,against,0,0.872508895,against,0,0.851091467,again,0,0.833515026
3125,152187,against,0,0.681903705,against,0,0.588663593,again,0,0.546108156
3126,152188,blank,0.182348642,0,blank,0.090066426,0.043553274,blank,0.133427918,0.049085386
3127,152191,against,0.044344157,0.735520504,against,0.053204339,0.723007858,against,0.083050214,0.675557006
3128,152193,against,0.453693584,0.319833931,for,0.608152084,0.233761542,for,0.496875301,0.247482929
3129,152194,again,0,0.959860425,against,0,0.622711722,again,0,0.756789647
3130,152195,for,0.311129354,0.197306633,for,0.419140592,0.097421907,for,0.432242371,0.088045917
3131,152200,for,0.808706932,0,for,0.668061428,0,for,0.696192235,0
3132,152221,for,0.883181509,0,for,0.909821158,0.024493834,for,0.916710474,0.020641798
3133,152222,for,0.978251378,0,for,0.964369062,0,for,0.974585814,0
3134,152223,for,0.937920123,0.018731399,for,0.944670938,0.009013929,for,0.949623719,0.007200147
3135,152224,for,0.464593664,0,for,0.476798035,0,for,0.444904178,0.06382861
3136,152254,for,0.269536838,0.130355477,against,0.24237556,0.1735719,against,0.252659678,0.178373918
3137,152255,basedon,0.293197349,0.103541642,basedon,0.245635629,0.134872213,basedon,0.304573812,0.099874429
3138,152256,against,0,0.938012972,against,0,0.921609476,against,0,0.906903505
3139,152263,for,0.826593943,0.106910609,for,0.79077781,0.136217922,for,0.755217187,0.154160887
3140,152272,for,0.880305778,0.040891558,for,0.731965985,0.110333107,for,0.736096308,0.133638829
3141,152281,against,0.24128221,0.487681858,against,0.041735899,0.860155702,against,0.070904903,0.767674062
3142,152720,against,0.357108615,0.29643774,for,0.50701759,0.200277299,for,0.540050436,0.177675962
3143,152754,for,0.934114575,0.026325857,for,0.942364216,0.024922825,for,0.923484959,0.02962514
3144,152765,against,0,0.740295872,against,0,0.870406881,against,0,0.640911017
3145,152947,against,0,0.728814352,against,0,0.811148249,against,0,0.720813669
3146,152948,against,0.377902009,0.354382277,for,0.553174846,0.256297171,for,0.535923459,0.230018362
3147,152951,for,0.824937314,0.107012399,for,0.596299224,0.240810469,for,0.656724676,0.182440013
3148,152952,for,0.824324325,0.089528158,for,0.851282023,0.085385703,for,0.799309559,0.088560142
3149,152953,for,0.678953171,0.128341272,for,0.516320258,0.202425629,for,0.562799867,0.189872593
3150,152954,against,0.256443031,0.209291279,against,0.243774511,0.206392303,for,0.356978044,0.150464907
3151,152955,against,0,0.740910273,against,0,0.737468883,against,0,0.587516487
3152,1529810,against,0,0.920343667,against,0,0.854891695,again,0,0.891261503
3153,1529811,against,0,0.963979609,against,0,0.970214926,again,0,0.976128209
3154,152999,against,0,0.949576363,against,0,0.91358608,against,0,0.925367266
3155,153005,for,0.819876257,0.142282426,for,0.825220495,0.142174795,for,0.800373726,0.145664513
3156,153007,for,0.682181314,0,for,0.498834305,0,for,0.602441795,0
3157,153008,against,0.066621199,0.429297499,blank,0.111252017,0.275009908,blank,0.24941285,0.149235204
3158,153016,for,0.888722301,0,for,0.83387883,0,for,0.875485275,0
3159,153022,blank,0,0.102337547,basedon,0,0.145259112,basedon,0,0.223608196
3160,153023,against,0,0.830384195,against,0,0.870289743,again,0,0.883407474
3161,153024,for,0.569600493,0.166759908,against,0.409098625,0.31631583,for,0.450794831,0.222247317
3162,153030,for,0.735704638,0,for,0.716507085,0,for,0.787323188,0
3163,153052,against,0.213730954,0.517407726,against,0.057740942,0.830288835,against,0,0.733335812
3164,153054,for,0.558788173,0.200438365,against,0.185632631,0.430324003,against,0.117672175,0.526282914
3165,153061,against,0.168696299,0.665662453,against,0.014192342,0.941529572,against,0,0.905325435
3166,153063,against,0,0.947023287,against,0,0.937018,against,0,0.881456897
3167,153065,for,0.857339576,0.03269897,for,0.76254449,0,for,0.762892924,0.067076124
3168,153066,for,0.951540038,0,for,0.919772834,0,for,0.915408641,0.019297168
3169,153120,for,0.650200024,0.139956653,for,0.603817254,0.152879417,for,0.642418578,0.154134363
3170,152652,for,0.909461558,0.053267088,for,0.897654347,0.055715919,for,0.779084116,0.138325363
3171,152663,for,0.655189142,0,for,0.562700525,0.06625241,for,0.600603826,0.060077254
3172,152671,for,0.507396467,0.148514584,for,0.35676112,0.178812101,for,0.299556479,0.134864032
3173,152680,for,0.890182905,0,for,0.85534694,0,for,0.864902496,0
3174,152690,for,0.940970212,0,for,0.917968728,0,for,0.876336113,0
3175,152691,for,0.970851034,0,for,0.95008586,0.016354445,for,0.910777442,0.032688677
3176,153301,for,0.98576761,0,for,0.985334626,0,for,0.983070437,0
3177,153302,for,0.90762119,0,for,0.84744776,0,for,0.861705594,0
3178,153303,for,0.849718012,0,for,0.865985278,0,for,0.835142776,0
3179,153304,against,0,0.985899858,against,0,0.986681331,against,0.00525514,0.975677602
3180,153305,for,0.424069859,0.084376357,for,0.520750135,0.080899909,for,0.604267277,0
3181,153306,for,0.894123442,0.044406164,for,0.878706597,0.051800728,for,0.918939181,0.034469031
3182,153307,for,0.683569327,0.105892628,for,0.637257397,0.152912438,for,0.688313555,0.151447088
3183,153310,for,0.962165322,0.00580961,for,0.928081561,0.03559107,for,0.921058156,0.03371923
3184,153340,for,0.881653085,0.063667685,for,0.728539731,0.187586427,for,0.734298736,0.179438606
3185,153360,blank,0.064705014,0.220611051,against,0.064402558,0.26694116,blank,0.084207289,0.2035871
3186,153372,against,0.079128638,0.825960536,against,0.023791766,0.923265781,against,0.01197406,0.955335937
3187,153383,for,0.658829276,0.173473164,for,0.567282736,0.250689309,for,0.63799458,0.189509988
3188,153401,for,0.776033878,0.072958454,against,0.408287585,0.432167836,against,0.529649764,0.256330788
3189,153410,for,0.472691521,0.208028942,against,0.301831868,0.357400902,against,0.406047739,0.281580925
3190,153411,against,0.066799164,0.61747513,against,0.314856507,0.386155963,against,0.079033822,0.715201821
3191,153210,for,0.905767977,0.051404644,for,0.846935652,0.106294453,for,0.82539539,0.118926115
3192,153211,for,0.939210929,0.037260801,for,0.90825999,0.070758641,for,0.88596512,0.083655342
3193,153233,against,0.31721393,0.4900373,against,0.153936505,0.630447716,against,0.161662787,0.633716144
3194,153242,for,0.98489601,0,for,0.980174741,0.003658333,for,0.985135856,0
3195,153251,for,0.889773749,0.064233355,for,0.810104189,0.123627208,for,0.84914469,0.097944804
3196,153260,against,0.041058909,0.800806448,against,0.076298535,0.762462366,against,0.041405234,0.76711458
3197,153270,for,0.788118042,0.07854528,for,0.588542692,0.18683973,for,0.577502172,0.190640658
3198,1534250,against,0.006039186,0.972236963,against,0.044950455,0.897521142,against,0.020687636,0.922618076
3199,1534323,against,0.088734373,0.159426793,against,0.067566864,0.157097667,basedon,0.068944752,0.139272228
3200,1534520,for,0.669772841,0.13615045,for,0.633942675,0.149905697,for,0.587447993,0.159148961
3201,1534521,against,0.289290942,0.466515541,against,0.199281216,0.625210721,against,0.262143943,0.51482036
3202,1534615,for,0.938943952,0.027398109,for,0.892422076,0.060404215,for,0.886771865,0.060962852
3203,1534616,against,0.303669944,0.34206897,against,0.055401277,0.703641996,against,0.115190327,0.526043251
3204,1534617,for,0.669089548,0,blank,0.257881038,0.154152215,blank,0.203827549,0.106381677
3205,1534618,against,0.332669422,0.460127927,against,0.253344856,0.555911995,against,0.222675756,0.510150954
3206,1534619,against,0.188763231,0.291695353,for,0.553042419,0,for,0.616761148,0.062411677
3207,153475,against,0.226138532,0.570459247,against,0,0.921919912,against,0.072790168,0.536482684
3208,153491,blank,0.104632057,0.109032653,blank,0.130171224,0.090186223,blank,0.116132721,0.087360345
3209,153520,for,0.786381733,0.093765438,for,0.823107313,0.078470834,for,0.796255711,0.095898606
3210,1535540,for,0.954833515,0.010657878,for,0.939596191,0.018449379,for,0.940163955,0.018556533
3211,1535638,for,0.854063049,0.057274353,against,0,0.979903284,against,0.120941091,0.726089343
3212,1535639,for,0.849343576,0,for,0.823366392,0,for,0.854998842,0
3213,1535737,blank,0.081663229,0.219935656,blank,0.062054381,0.263225049,blank,0.061384141,0.189806484
3214,1535835,for,0.861690655,0.080848932,for,0.827055618,0.096502855,for,0.901493415,0.040812906
3215,1535836,against,0,0.982079249,against,0,0.978240179,again,0,0.970320009
3216,1535933,for,0.815859217,0,for,0.747766722,0,for,0.860507408,0
3217,1535934,for,0.924858116,0.037141014,for,0.925219066,0.043810964,for,0.905631609,0.049285833
3218,1536029,basedon,0.159605607,0.131287992,against,0.098068371,0.205995098,for,0.31127489,0.091397002
3219,1536030,for,0.958638891,0,for,0.92626803,0.017703276,for,0.907038815,0.023860339
3220,1536031,for,0.936819404,0.012984455,for,0.901644118,0.024545778,for,0.874370292,0.033760197
3221,1536032,for,0.854440965,0,for,0.687098876,0.082128011,for,0.658842281,0.075996816
3222,1536128,for,0.816940628,0,for,0.828968734,0,for,0.793237619,0.050659291
3223,153626,for,0.844295599,0,for,0.899447296,0,for,0.921708211,0
3224,153650,for,0.768592395,0,for,0.73903355,0,for,0.81788601,0
3225,153651,against,0.392697498,0.194666609,against,0.219137624,0.350415893,against,0.231196433,0.339753993
3226,1536841,for,0.953420449,0.014309881,for,0.904052198,0.057036687,for,0.87905053,0.066815481
3227,1536928,for,0.433951218,0.285702318,against,0.136860266,0.622893415,against,0.148527443,0.495940909
3228,1536929,for,0.584435411,0.153776899,for,0.677107677,0.098008804,for,0.756437972,0
3229,1536930,for,0.900958195,0.048289087,for,0.887322254,0.065644905,for,0.877691455,0.06503097
3230,1536931,for,0.842966929,0,for,0.608889818,0,for,0.706002425,0
3231,1536933,for,0.878679879,0.036438931,for,0.81433887,0.057210632,for,0.813264638,0.058226969
3232,1536934,for,0.843496606,0.051705509,for,0.651976861,0.180781797,for,0.627093241,0.18719855
3233,1536935,for,0.945916321,0,for,0.925948747,0,for,0.915605184,0
3234,1536939,for,0.558688939,0,for,0.49800989,0,for,0.397527829,0.077008694
3235,1537027,against,0.570690371,0.305422068,against,0,0.857232518,against,0.057724215,0.749500729
3236,1537132,for,0.983854963,0,for,0.985362202,0,for,0.978324776,0
3238,1537137,against,0.051374439,0.245093748,against,0.060701296,0.234516859,basedon,0.109859504,0.262497976
3239,1537138,against,0.212292686,0.250518948,against,0.271017402,0.216835514,for,0.278511412,0.276188023
3240,1537240,against,0,0.997089432,against,0,0.997944813,against,0,0.995835351
3241,1537318,against,0.015425956,0.954143237,against,0.012498331,0.963304833,against,0.015051115,0.953927256
3242,1537319,for,0.699300952,0.19119215,against,0.519456368,0.320030898,against,0.496455587,0.311158419
3243,1537320,for,0.760512337,0.079186156,for,0.743089821,0.099637978,for,0.809961289,0.066187285
3244,1537321,for,0.728445686,0.200794488,for,0.742748555,0.193169817,for,0.738464996,0.16970022
3245,1537322,for,0.787203059,0.15390259,for,0.730427906,0.207575336,for,0.759077564,0.163602233
3246,1537323,for,0.668180972,0,for,0.488092192,0,for,0.555532172,0
3247,1537324,against,0.071443103,0.605465051,against,0.282880295,0.320851713,against,0,0.66822134
3248,1537325,against,0,0.465582564,against,0,0.490000345,against,0,0.648648567
3249,1537426,for,0.930887144,0,for,0.907650761,0,for,0.930649512,0
3250,1537517,against,0,0.749112234,against,0,0.601100214,against,0,0.611801259
3251,1537616,for,0.937479816,0.017375076,for,0.898955084,0.038359806,for,0.895336322,0.034052622
3252,153781,for,0.78481064,0,for,0.678064696,0.062216833,for,0.740530595,0.050697554
3253,1538130,against,0,0.856779963,against,0,0.817140281,against,0,0.840600386
3254,1538131,against,0.042777173,0.790726978,against,0.073488802,0.764575012,against,0.070283934,0.749013212
3255,1538132,against,0.227154002,0.42485594,against,0,0.673762754,against,0,0.620380327
3256,1538133,against,0.093038477,0.574538186,against,0,0.722757332,again,0.078656323,0.629659079
3257,1538228,for,0.634517714,0.150807261,for,0.524194002,0.225846794,for,0.608267717,0.140877783
3258,1538229,for,0.540947139,0.25753358,against,0.334003936,0.501134504,against,0.241154391,0.504489973
3259,1538327,against,0.539992012,0.29928115,against,0,0.927790441,against,0.0672528,0.73048564
3260,1538426,against,0,0.899995968,against,0,0.838142283,against,0,0.730625737
3261,1538525,against,0,0.594583645,against,0,0.469813637,against,0.071696155,0.447216041
3262,1538624,for,0.382815812,0.174123913,against,0.13879209,0.596675023,against,0.174007528,0.438235287
3263,1538719,against,0.057298828,0.540314525,against,0.052712981,0.613829345,against,0.134323657,0.423336312
3264,1538720,for,0.428273857,0.110895261,blank,0.404653557,0.122557789,for,0.383514546,0.124146275
