,id,Mistral-instruct_vote,Mistral-instruct_for_prob,Mistral-instruct_against_prob
3721,1579692,for,0.508708566,0.318531364
3722,1579785,against,0.120783731,0.693246678
3723,1579786,for,0.290926866,0.432862349
3724,1579789,against,0,0.974425234
3725,1579887,against,0,0.960288949
3726,1579888,against,0,0.968741335
3727,1579983,against,0,0.88505429
3728,1579984,against,0.289788917,0.567938074
3729,1580075,for,0.571220819,0.171797149
3730,1580076,against,0.292311907,0.53140609
3731,1580078,against,0.061422665,0.750537455
3732,1580081,against,0.014061355,0.931771645
3733,1580177,against,0,0.816002116
3734,1580179,against,0.084884472,0.637213282
3735,1580180,against,0,0.798037261
3736,1580274,against,0.037054017,0.864952389
3737,1580372,against,0,0.974201199
3738,1580373,against,0,0.683361821
3739,1580470,against,0.023868149,0.917637758
3740,1580569,against,0.010201515,0.949406132
3741,1580666,against,0.087806266,0.82429108
3742,1580668,against,0.022396268,0.895543527
3743,1580765,against,0.03954608,0.827291574
3744,1580864,against,0.008855262,0.949492671
3745,1580961,against,0.061795421,0.837959997
3746,1580962,against,0.112604667,0.762160167
3747,1580963,against,0,0.840915099
3748,1581059,against,0,0.966813024
3749,1581060,against,0.131058481,0.716178924
3750,1581256,against,0,0.834126733
3751,1581357,against,0.017002203,0.904002182
3752,1581455,against,0.066053234,0.853329221
3753,1581552,against,0,0.782632463
3754,1581553,for,0.410741784,0.360747628
3755,1581554,against,0.167578273,0.652210429
3756,1581650,against,0.017644005,0.932103336
3757,1581751,against,0,0.803804353
3758,1581847,against,0,0.876708586
3759,1581848,against,0,0.962359962
3760,1581946,against,0,0.976089831
3761,1582044,against,0,0.851702489
3762,1582045,against,0.027687022,0.898709811
3763,1582142,against,0.056159671,0.841024023
3764,1582143,against,0.16143446,0.723071583
3765,1582240,for,0.285908014,0.401447758
3766,1582339,against,0,0.961596766
3767,1582438,against,0.043543492,0.846372664
3768,1582537,against,0,0.689221896
3769,1582635,against,0,0.861665413
3770,1582636,against,0.015272794,0.933507912
3771,15828101,against,0.14776453,0.683432534
3772,15829103,against,0,0.932214733
3773,15829104,against,0,0.857061289
3774,15830102,against,0.221013352,0.546069235
3775,15831106,against,0,0.971096205
3776,15832105,against,0,0.981758382
3777,15833107,against,0,0.93163735
3778,15834110,against,0.02790666,0.880485281
3779,15834111,against,0.101800054,0.588263184
3780,15835112,against,0.013031054,0.915636241
3781,15836108,against,0.013031054,0.915636241
3782,15837109,against,0.064698368,0.842346787
3783,1584067,against,0.108299654,0.766151324
3784,158420,against,0.205542427,0.541580409
3785,158421,against,0.052973628,0.643557146
3786,158430,against,0.175259937,0.595006168
3787,158431,against,0.160499737,0.672545008
3788,158440,for,0.925109016,0
3789,158450,for,0.568762042,0.205293253
3790,158451,for,0.742096752,0.073790096
3791,158452,for,0.493258618,0.33394663
3792,159153,against,0,0.948221445
3793,159154,against,0,0.919006564
3794,159155,against,0,0.93440564
3795,159156,against,0,0.980015886
3796,159162,for,0.777395263,0.063357621
3797,159171,against,0.167001553,0.604935609
3798,159180,against,0.231690533,0.481403314
3799,159313,against,0.078783393,0.696577892
3800,159314,against,0.114497975,0.535546944
3801,159331,for,0.704140373,0.110768974
3802,159332,against,0,0.727017794
3803,1593423,against,0,0.834792577
3804,1593522,blank,0,0.190570727
3805,1593621,against,0.073793024,0.479266062
3806,1593720,for,0.257240176,0.397205606
3807,1593819,against,0,0.937796395
3808,1593918,against,0.12589436,0.68004331
3809,1594015,against,0,0.91751004
3810,1594016,against,0,0.889950976
3811,1594017,against,0,0.940899972
3812,1594110,against,0.017188568,0.886029184
3813,1594111,against,0.120789081,0.751022384
3814,1594112,against,0.457884677,0.350202225
3815,1594113,against,0.038416114,0.862015784
3816,1594114,against,0,0.907794796
3817,159429,against,0,0.901236963
3818,159438,for,0.507871523,0.27440685
3819,159447,blank,0.146810845,0.362081721
3820,159456,against,0.248456962,0.5415553
3821,159464,against,0,0.96655468
3822,159465,against,0,0.923234418
3823,159473,against,0.264806736,0.544831529
3824,159482,against,0.094497971,0.717792422
3825,159491,against,0.200668171,0.498387672
3826,159500,against,0.105521128,0.475289576
3827,159501,against,0.04349884,0.549031593
3828,159510,against,0.211387612,0.598377526
3829,159520,against,0,0.814053882
3830,159521,against,0.181995023,0.656434376
3831,159522,against,0.050493013,0.703413561
3832,159530,against,0.058283165,0.870917715
3833,159531,against,0,0.868249141
3834,159532,against,0,0.840440542
3835,159533,against,0,0.934785644
3836,159534,against,0,0.834645033
3837,159535,against,0.215050139,0.578115553
3838,1587319,against,0.096548073,0.772019871
3839,1587413,against,0,0.956194818
3840,1587414,against,0.063565388,0.762440436
3841,1587415,against,0,0.980354576
3842,1587416,for,0.651266456,0.146933876
3843,1587417,for,0.375679865,0.364623651
3844,1587418,against,0,0.914034639
3845,158758,against,0.023365526,0.906142455
3846,158759,for,0.381067902,0.376196936
3847,1587510,against,0.02320713,0.859415039
3848,1587511,for,0.482321784,0.249356411
3849,1587512,against,0,0.647292979
3850,158762,for,0.336533695,0.350215659
3851,158763,for,0.37165001,0.39079152
3852,158764,for,0.633088339,0.138050079
3853,158765,against,0.23946441,0.462820888
3854,158766,against,0.210909694,0.520043075
3855,158767,for,0.213411659,0.478724442
3856,158771,for,0.335708834,0.474349409
3857,158780,for,0.544192985,0.168145992
3858,158781,against,0.144353684,0.682389721
3859,158790,for,0.388123401,0.375475876
3860,158810,against,0.181744099,0.500651695
3861,158826,against,0.052065967,0.86723575
3862,158827,against,0.090348981,0.672361694
3863,158833,against,0,0.832533557
3864,158834,against,0,0.955951609
3865,158835,against,0.237729616,0.563523635
3866,158841,against,0,0.951404892
3867,158842,for,0.854963105,0.025956899
3868,158850,for,0.906466484,0
3869,158851,against,0.029771497,0.885147177
3870,158868,for,0.610261783,0.168533266
3871,158877,against,0.153902501,0.545035563
3872,158883,against,0.132586464,0.592408016
3873,158884,for,0.322845057,0.472594626
3874,158885,for,0.627763301,0.140901741
3875,158896,against,0.165845215,0.445359632
3876,158901,for,0.359862775,0.354671225
3877,158902,for,0.504056044,0.243162602
3878,158910,for,0.479120806,0.310410142
3879,158920,against,0,0.886149149
3880,158939,against,0,0.883849055
3881,158948,for,0.608032845,0.14152313
3882,158951,for,0.251282454,0.427023657
3883,158952,for,0.602097176,0.177469559
3884,158953,against,0.194336485,0.66695039
3885,158954,against,0.207778178,0.563995421
3886,158955,against,0.315250866,0.489209488
3887,158956,against,0,0.775336273
3888,158960,against,0,0.866808739
3889,158970,against,0,0.949218102
3890,158971,for,0.696704373,0.097989339
3891,158972,against,0,0.790015996
3892,158991,against,0.01885689,0.932143845
3893,158992,for,0.60479603,0.199138179
3894,158993,for,0.666717049,0.061500818
3895,158994,against,0.203255989,0.479303271
3896,159003,against,0,0.98450958
3897,159004,against,0,0.854306389
3898,159005,against,0,0.843422905
3899,159012,against,0,0.84687534
3900,159021,against,0,0.723382413
3901,159030,against,0.02306903,0.906197056
3902,159042,for,0.445234604,0.312136613
3903,159051,for,0.348849982,0.409224041
3904,159063,against,0.052382048,0.680750042
3905,159070,for,0.388064094,0.386303015
3906,159080,for,0.45456396,0.316983342
3907,159090,against,0,0.935657527
3908,159091,against,0,0.892597068
3909,159121,against,0.048526138,0.850160018
3910,159141,against,0,0.973701879
3911,159142,against,0.216631681,0.567555748
3912,159656,against,0.321729138,0.466722965
3913,159657,for,0.382523403,0.344693817
3914,159665,against,0.200031655,0.616040036
3915,159673,against,0.069552869,0.818570662
3916,159674,for,0.634007342,0.12365479
3917,159681,for,0.216077656,0.428772137
3918,159682,for,0.856246445,0.040982798
3919,159690,against,0.017092127,0.910905534
3920,159707,against,0.322622098,0.535118043
3921,159708,blank,0.182799488,0.364718679
3922,159709,for,0.766776651,0.069757149
3923,159715,against,0.296619378,0.547246821
3924,159716,for,0.874534726,0.018145248
3925,159724,against,0,0.972635578
3926,1597310,against,0,0.81396994
3927,159751,for,0.83307045,0.049250897
3928,159752,for,0.513490856,0.281356283
3929,159753,for,0.835775889,0
3930,1597614,for,0.832791694,0.029155994
3931,1597615,for,0.338103004,0.454975322
3932,1597616,against,0.268660769,0.476133861
3933,1597617,against,0.183799297,0.677332476
3934,1597618,for,0.62172433,0.164777078
3935,1597713,against,0.170075238,0.636939555
3936,1597811,against,0.052993324,0.776938856
3937,1597812,against,0.295609035,0.448597632
3938,1597910,against,0,0.511631764
3939,159809,against,0,0.898424886
3940,159818,against,0,0.911476791
3941,159826,against,0.066326849,0.779307611
3942,159827,against,0.213141114,0.534801751
3943,159831,for,0.649097577,0.106576085
3944,159832,against,0,0.794292826
3945,159833,for,0.818310641,0
3946,159834,against,0.202267587,0.544664733
3947,159835,against,0,0.873256981
3948,159840,for,0.385139875,0.316361234
3949,159850,against,0,0.943832889
3950,159862,against,0.073094014,0.834748507
3951,159871,against,0.140797693,0.672252744
3952,1598919,against,0,0.980516419
3953,1598920,against,0,0.975392809
3954,1598921,against,0,0.989302949
3955,1598922,against,0,0.977953584
3956,1599018,against,0,0.973975424
3957,1599115,against,0,0.952253852
3958,1599116,for,0.739016674,0.087379865
3959,1599117,against,0.036523405,0.88492877
3960,1599214,against,0,0.908556931
3961,159940,against,0,0.971210849
3962,159976,against,0.022281708,0.898703717
3963,159982,against,0.006449978,0.960161101
3964,159983,against,0,0.957235724
3965,159984,against,0,0.981638268
3966,159985,against,0.007951775,0.954151332
3967,159997,against,0,0.692605332
3968,160001,against,0,0.886710651
3969,160010,against,0,0.838059612
3970,160011,against,0.029464161,0.852617383
3971,160022,for,0.515930787,0.287449248
3972,160023,for,0.479784533,0.242557704
3973,160041,against,0.082735986,0.793447882
3974,160051,against,0.209202237,0.572596401
3975,160052,against,0.223374829,0.517568797
3976,160053,against,0.032122832,0.869162142
3977,160064,against,0,0.916153448
3978,160065,against,0,0.837869093
3979,160066,against,0.055175066,0.812847372
3980,159561,against,0.089708833,0.768937513
3981,159594,against,0.041107483,0.891242538
3982,159597,against,0.025106596,0.912656544
3983,159602,against,0.128463484,0.763372809
3984,159603,against,0.114939123,0.4907341
3985,159615,for,0.61027196,0.23353035
3986,159626,against,0.046842575,0.783268407
3987,159631,against,0.028265126,0.890402492
3988,1603727,against,0,0.768860176
3989,160388,against,0.02986066,0.864056742
3990,1603811,for,0.590983048,0.202496462
3991,1603815,against,0,0.97156886
3992,1603819,against,0.292827159,0.546056986
3993,1603826,for,0.510850653,0.275533326
3994,160407,for,0.471827008,0.300835349
3995,160412,for,0.570524253,0.194819912
3996,160413,against,0.261456452,0.523056746
3997,160414,against,0,0.846622482
3998,160415,for,0.386463486,0.431667998
3999,160416,for,0.656571284,0.066086017
4000,160421,for,0.378741711,0.37825194
4001,1604328,against,0.209558275,0.656434789
4002,1604329,against,0,0.735874116
4003,1604430,against,0.105597042,0.775553018
4004,160470,against,0.114821963,0.566205651
4005,160500,against,0,0.604973793
4006,160501,against,0.192424133,0.444811732
4007,160502,for,0.742012445,0.121559687
4008,160503,against,0.3182915,0.457076699
4009,160590,against,0.209096164,0.588222876
4010,160604,against,0,0.968566503
4011,160605,against,0,0.890597746
4012,160606,against,0.07458812,0.824003682
4013,160607,against,0.116128158,0.732345775
4014,160611,against,0,0.940695375
4015,160612,for,0.54830645,0.191498175
4016,160613,against,0.270061485,0.445678644
4017,160112,for,0.586793721,0.174736969
4018,160121,against,0.136453003,0.662396125
4019,160130,against,0.235622622,0.592101246
4020,160146,for,0.595655039,0.205255814
4021,160147,against,0.089179903,0.647497281
4022,160151,against,0.117202252,0.645954624
4023,160152,against,0.273311667,0.581604689
4024,160153,for,0.462344959,0.290435329
4025,160154,against,0.238019504,0.616456278
4026,160155,for,0.846490197,0.041368667
4027,160181,against,0.040143438,0.875616591
4028,160182,against,0.162429564,0.562618524
4029,160192,against,0.356518127,0.496781729
4030,160193,against,0.182210278,0.632296652
4031,160194,for,0.456004277,0.285179153
4032,160201,for,0.921354093,0.019611273
4033,160230,for,0.605899565,0.191452108
4034,1603015,against,0,0.966669623
4035,1603112,for,0.872028247,0.02639943
4036,1603113,against,0.035545159,0.852700911
4037,160360,against,0.078511287,0.790237963
4038,160811,against,0.035721358,0.790083006
4039,160812,against,0.163118094,0.510534361
4040,160820,against,0.018192079,0.896238551
4041,160849,against,0.187212005,0.588390812
4042,160857,against,0.016699174,0.913178269
4043,160858,against,0.031019958,0.895800907
4044,160865,against,0,0.892648991
4045,160876,against,0.049818534,0.664806828
4046,160884,for,0.324073672,0.440623134
4047,160891,against,0.196932122,0.38229043
4048,160892,against,0.208717369,0.625171334
4049,160893,for,0.335677944,0.455169
4050,160900,against,0.018552434,0.882136092
4051,160943,against,0.045712288,0.864413027
4052,160974,against,0.034281589,0.844439477
4053,160975,against,0.06547644,0.62830697
4054,160983,for,0.532338247,0.151841447
4055,160991,blank,0,0.404486082
4056,160992,for,0.206951052,0.377681397
4057,161000,against,0.189967372,0.587548435
4058,161020,against,0.079494151,0.829645492
4059,161050,against,0,0.786925834
4060,161051,for,0.587543964,0.250327751
4061,161052,against,0.07377699,0.832027845
4062,161101,for,0.291369244,0.526875868
4063,161102,against,0.014307745,0.912939727
4064,161103,against,0,0.731582165
4065,160681,against,0.235797837,0.601918779
4066,160682,against,0.135843873,0.709773228
4067,160683,against,0.135150015,0.704821125
4068,160684,against,0.232713636,0.562607795
4069,160685,against,0.036774203,0.881268401
4070,160686,for,0.490206003,0.304700501
4071,160697,against,0,0.973490298
4072,160710,against,0.004992167,0.970338043
4073,160732,against,0.201667257,0.643968597
4074,160733,against,0.232682582,0.609289721
4075,160751,against,0,0.914662685
4076,161411,for,0.359188959,0.467171378
4077,161412,against,0.169743359,0.351129338
4078,161413,against,0,0.943124473
4079,161431,against,0,0.95375155
4080,161432,against,0,0.891485181
4081,161441,against,0.193054415,0.643545851
4082,161444,against,0.292957101,0.489125654
