,id,gpt-4o-mini_vote,gpt-4o-mini_for_lprob,gpt-4o-mini_against_lprob
3757,1582142,for,-0.00011629798245849088,-14.500116348266602
3758,1582143,for,-0.00018065694894175977,-14.1251802444458
3759,1582240,for,-9.960946772480384e-05,-12.000099182128906
3760,1582339,for,-0.0026711381506174803,-6.002671241760254
3761,1582438,for,-0.00024727347772568464,-9.12524700164795
3762,1582537,for,-0.00013500562636181712,-12.87513542175293
3763,1582635,for,-0.00021903318702243268,-13.500219345092773
3764,1582636,for,-0.00019495772721711546,-9.500194549560547
3765,15828101,for,-0.00017147827020380646,-14.000171661376953
3766,15829103,mot,-3.5299887657165527,-0.029988829046487808
3767,15829104,for,-0.00022034443099983037,-11.37522029876709
3768,15830102,for,-0.00015407454338856041,-14.500154495239258
3769,15831106,for,-0.07927276939153671,-2.579272747039795
3770,15832105,for,-0.00012523093027994037,-10.37512493133545
3771,15833107,for,-0.0002655079588294029,-8.875265121459961
3772,15834110,for,-0.0044400859624147415,-5.5044403076171875
3773,15834111,for,-0.0001029471677611582,-14.125102996826172
3774,15835112,for,-0.0002205828350270167,-13.12522029876709
3775,15836108,for,-0.0002205828350270167,-13.12522029876709
3776,15837109,for,-0.0003876550472341478,-11.875387191772461
3777,1584067,for,-9.662937372922897e-05,-12.875096321105957
3778,158420,for,-0.0002273774443892762,-10.250226974487305
3779,158421,for,-0.00031091354321688414,-13.000310897827148
3780,158430,for,-0.00011689399980241433,-13.375117301940918
3781,158431,for,-0.0001170132018160075,-11.000117301940918
3782,158440,for,-5.919942486798391e-05,-16.375059127807617
3783,158450,for,-0.00010199354437645525,-15.625102043151855
3784,158451,for,-6.539801688631997e-05,-16.625064849853516
3785,158452,for,-0.00013488641707226634,-12.625134468078613
3786,159153,mot,-12.000151634216309,-0.00015157493180595338
3787,159154,for,-0.02993885986506939,-3.5299389362335205
3788,159155,mot,-2.3505094051361084,-0.10050932317972183
3789,159156,mot,-7.375868320465088,-0.0008682293118909001
3790,159162,for,-6.718606891809031e-05,-17.25006675720215
3791,159171,for,-0.00028946425300091505,-9.750289916992188
3792,159180,for,-0.00011200665176147595,-14.75011157989502
3793,159313,for,-0.00031866179779171944,-8.87531852722168
3794,159314,for,-0.00014931005716789514,-12.750149726867676
3795,159331,for,-0.00013405199570115656,-14.500134468078613
3796,159332,for,-8.73314929776825e-05,-13.62508773803711
3797,1593423,for,-0.00012797261297237128,-13.500127792358398
3798,1593522,for,-0.011223952285945415,-4.511223793029785
3799,1593621,for,-0.00011403311509639025,-14.250114440917969
3800,1593720,for,-0.0001382241171086207,-11.750138282775879
3801,1593819,mot,-1.5023561716079712,-0.2523561716079712
3802,1593918,for,-0.018391065299510956,-4.018391132354736
3803,1594015,for,-8.08944896562025e-05,-10.500081062316895
3804,1594016,for,-0.01438033115118742,-4.26438045501709
3805,1594017,mot,-4.264425754547119,-0.014425568282604218
3806,1594110,for,-0.04882853850722313,-3.048828601837158
3807,1594111,for,-0.00036168331280350685,-8.500361442565918
3808,1594112,for,-0.00011987409379798919,-15.000120162963867
3809,1594113,for,-0.00010890735575230792,-9.75010871887207
3810,1594114,mot,-7.625626087188721,-0.0006260605878196657
3811,159429,for,-0.011277819983661175,-4.511277675628662
3812,159438,for,-0.0001314295077463612,-13.625131607055664
3813,159447,for,-5.967624019831419e-05,-13.875060081481934
3814,159456,for,-0.00012582694762386382,-15.375125885009766
3815,159464,mot,-7.375925064086914,-0.000925157277379185
3816,159465,mot,-16.000070571899414,-7.076218025758862e-05
3817,159473,for,-8.97155623533763e-05,-16.125089645385742
3818,159482,mot,-6.876154899597168,-0.0011551049537956715
3819,159491,for,-0.0005916363443247974,-8.000591278076172
3820,159500,for,-0.04882490262389183,-3.0488247871398926
3821,159501,for,-6.957014556974173e-05,-15.250069618225098
3822,159510,for,-0.00011391390580683947,-13.125113487243652
3823,159520,for,-0.00013595925702247769,-10.000136375427246
3824,159521,for,-0.0011191420489922166,-6.876119136810303
3825,159522,for,-0.0004778592265211046,-7.8754777908325195
3826,159530,for,-0.00015395533409900963,-13.000153541564941
3827,159531,for,-0.00015300170343834907,-11.250152587890625
3828,159532,for,-0.000157293034135364,-11.375157356262207
3829,159533,for,-0.31356415152549744,-1.3135641813278198
3830,159534,for,-0.00035155098885297775,-11.875351905822754
3831,159535,for,-0.0001307142956648022,-15.750130653381348
3832,1587319,for,-0.0001129602751461789,-14.500112533569336
3833,1587413,mot,-14.875102996826172,-0.00010330478107789531
3834,1587414,mot,-6.002519607543945,-0.002519776811823249
3835,1587415,mot,-6.8761115074157715,-0.0011114011285826564
3836,1587416,for,-9.901345038088039e-05,-15.250099182128906
3837,1587417,for,-0.00010747690976131707,-14.750107765197754
3838,1587418,for,-0.00015633940347470343,-13.00015640258789
3839,158758,for,-0.0005025160498917103,-8.000502586364746
3840,158759,for,-0.00015538577281404287,-11.750155448913574
3841,1587510,for,-8.590104698669165e-05,-14.125085830688477
3842,1587511,for,-8.017927029868588e-05,-13.250080108642578
3843,1587512,for,-0.0001097417771234177,-12.375109672546387
3844,158762,for,-0.00010413920972496271,-11.750103950500488
3845,158763,for,-0.0001673061487963423,-13.625166893005371
3846,158764,for,-7.660315895918757e-05,-15.625076293945312
3847,158765,for,-8.876193169271573e-05,-14.750088691711426
3848,158766,for,-0.0001037815964082256,-14.375103950500488
3849,158767,for,-8.64970643306151e-05,-16.750085830688477
3850,158771,for,-0.00010568885772954673,-15.250105857849121
3851,158780,for,-0.00010473522706888616,-13.125104904174805
3852,158781,for,-0.00019746100588236004,-15.750197410583496
3853,158790,for,-9.424530435353518e-05,-16.250093460083008
3854,158810,for,-0.00020973898062948138,-10.00020980834961
3855,158826,for,-0.0001847062085289508,-10.000185012817383
3856,158827,for,-0.0001227276516146958,-15.500123023986816
3857,158833,for,-0.004286146257072687,-5.504286289215088
3858,158834,mot,-11.6251220703125,-0.00012166214582975954
3859,158835,for,-0.04892059788107872,-3.0489206314086914
3860,158841,mot,-14.00029468536377,-0.00029470553272403777
3861,158842,for,-4.394135612528771e-05,-17.000043869018555
3862,158850,for,-7.028536492725834e-05,-15.375070571899414
3863,158851,for,-0.00011510594777064398,-12.625115394592285
3864,158868,for,-0.00010437761375214905,-14.750103950500488
3865,158877,for,-9.317247167928144e-05,-17.250093460083008
3866,158883,for,-0.00010402000043541193,-14.625103950500488
3867,158884,for,-7.946405094116926e-05,-18.000080108642578
3868,158885,for,-0.00010807292710524052,-12.875107765197754
3869,158896,for,-5.776898251497187e-05,-16.375057220458984
3870,158901,for,-0.00010711929644457996,-17.500106811523438
3871,158902,for,-9.746380237629637e-05,-16.500097274780273
3872,158910,for,-8.613945101387799e-05,-15.250085830688477
3873,158920,for,-0.00012892624363303185,-14.000128746032715
3874,158939,mot,-0.8262094855308533,-0.5762094855308533
3875,158948,for,-9.436450636712834e-05,-15.500094413757324
3876,158951,for,-7.553032628493384e-05,-15.875075340270996
3877,158952,for,-8.494741632603109e-05,-15.00008487701416
3878,158953,for,-8.315936429426074e-05,-15.375082969665527
3879,158954,for,-0.00010545044642640278,-15.875105857849121
3880,158955,for,-8.697387966094539e-05,-13.625086784362793
3881,158956,for,-0.00010020548506872728,-17.37510108947754
3882,158960,for,-0.00014740281039848924,-13.375147819519043
3883,158970,for,-8.113290095934644e-05,-13.625081062316895
3884,158971,for,-0.00010032468708232045,-15.250100135803223
3885,158972,for,-9.615255839889869e-05,-13.125096321105957
3886,158991,for,-0.0008020033710636199,-7.625802040100098
3887,158992,for,-0.00024144348572008312,-15.00024127960205
3888,158993,for,-8.685467764735222e-05,-15.875086784362793
3889,158994,for,-9.794061770662665e-05,-12.75009822845459
3890,159003,for,-8.137130498653278e-05,-13.375081062316895
3891,159004,for,-9.198043699143454e-05,-14.000091552734375
3892,159005,for,-5.800739018013701e-05,-14.0000581741333
3893,159012,for,-7.016616291366518e-05,-14.000070571899414
3894,159021,for,-4.966313281329349e-05,-15.000049591064453
3895,159030,for,-0.00012725738633889705,-12.750126838684082
3896,159042,for,-0.00011152983643114567,-15.62511157989502
3897,159051,for,-7.946405094116926e-05,-15.500079154968262
3898,159063,for,-5.860340752406046e-05,-16.125059127807617
3899,159070,for,-6.408677290892228e-05,-17.250064849853516
3900,159080,for,-0.000332485738908872,-12.625332832336426
3901,159090,for,-0.0001398929744027555,-12.750140190124512
3902,159091,for,-0.06261822581291199,-2.8126182556152344
3903,159121,for,-0.000116655595775228,-15.250116348266602
3904,159141,mot,-9.750162124633789,-0.00016241880075540394
3905,159142,for,-0.00013619766104966402,-13.000136375427246
3906,159656,for,-0.00016802136087790132,-16.625167846679688
3907,159657,for,-0.00012190054985694587,-16.0001220703125
3908,159665,for,-0.00015598179015796632,-14.87515640258789
3909,159673,for,-0.00012976066500414163,-12.250129699707031
3910,159674,for,-0.0001652796781854704,-16.750165939331055
3911,159681,for,-7.100059156073257e-05,-16.625070571899414
3912,159682,for,-0.00012082771718269214,-16.625120162963867
3913,159690,for,-9.85366350505501e-05,-16.125099182128906
3914,159707,for,-0.00014489953173324466,-14.125144958496094
3915,159708,for,-0.00013798571308143437,-11.000138282775879
3916,159709,for,-0.00012797261297237128,-14.625127792358398
3917,159715,for,-0.00032247265335172415,-12.000322341918945
3918,159716,for,-9.722539834911004e-05,-12.875097274780273
3919,159724,mot,-12.750100135803223,-0.00010044389637187123
3920,1597310,for,-0.00013965457037556916,-14.250139236450195
3921,159751,for,-7.266944157890975e-05,-15.625072479248047
3922,159752,for,-0.00013679367839358747,-14.375136375427246
3923,159753,for,-8.85235276655294e-05,-15.500088691711426
3924,1597614,for,-8.375538163818419e-05,-15.250083923339844
3925,1597615,for,-6.623244553338736e-05,-16.87506675720215
3926,1597616,for,-0.00016778295685071498,-16.750167846679688
3927,1597617,for,-8.184812031686306e-05,-15.750082015991211
3928,1597618,for,-6.778209353797138e-05,-15.125067710876465
3929,1597713,for,-0.00010247035970678553,-14.125102043151855
3930,1597811,for,-8.566264295950532e-05,-15.375085830688477
3931,1597812,for,-0.00012999906903132796,-15.375129699707031
3932,1597910,for,-8.983476436696947e-05,-13.875089645385742
3933,159809,for,-0.00010890735575230792,-14.62510871887207
3934,159818,for,-0.0001037815964082256,-14.000103950500488
3935,159826,for,-8.232493564719334e-05,-16.87508201599121
3936,159827,for,-6.265633419388905e-05,-16.250062942504883
3937,159831,for,-7.910643762443215e-05,-16.500078201293945
3938,159832,for,-0.00014823723176959902,-16.87514877319336
3939,159833,for,-5.228561349213123e-05,-16.875051498413086
3940,159834,for,-7.946405094116926e-05,-17.125080108642578
3941,159835,for,-0.4742429852485657,-0.9742429852485657
3942,159840,for,-0.00014418430509977043,-15.500144004821777
3943,159850,for,-0.0005208624061197042,-7.875520706176758
3944,159862,for,-8.697387966094539e-05,-15.125086784362793
3945,159871,for,-0.00019614976190496236,-12.50019645690918
3946,1598919,for,-9.400689305039123e-05,-15.000094413757324
3947,1598920,for,-0.0028884445782750845,-5.8778886795043945
3948,1598921,for,-6.861651490908116e-05,-13.250068664550781
3949,1598922,for,-0.004155568312853575,-5.50415563583374
3950,1599018,for,-0.00010580805974313989,-12.625105857849121
3951,1599115,for,-0.25216665863990784,-1.5021666288375854
3952,1599116,for,-0.00015169414109550416,-15.125151634216309
3953,1599117,for,-0.00014597235713154078,-12.50014591217041
3954,1599214,mot,-1.701693058013916,-0.20169302821159363
3955,159940,for,-0.00010425841173855588,-13.250103950500488
3956,159976,for,-4.727905979962088e-05,-12.25004768371582
3957,159982,for,-0.0001294030516874045,-12.625129699707031
3958,159983,for,-0.0001370320824207738,-11.000137329101562
3959,159984,for,-0.023378947749733925,-3.773378849029541
3960,159985,for,-0.029955627396702766,-3.5299556255340576
3961,159997,for,-0.00012166214582975954,-12.3751220703125
3962,160001,for,-0.0011144968448206782,-6.876114368438721
3963,160010,for,-0.0001097417771234177,-10.875109672546387
3964,160011,for,-0.00018911674851551652,-16.25018882751465
3965,160022,for,-0.00022117885237094015,-13.375221252441406
3966,160023,for,-5.633853652398102e-05,-17.625057220458984
3967,160041,for,-5.538490950129926e-05,-13.375055313110352
3968,160051,for,-0.00011510594777064398,-15.875115394592285
3969,160052,for,-0.00010962257510982454,-13.250109672546387
3970,160053,mot,-1.3133856058120728,-0.31338563561439514
3971,160064,for,-0.0002790935104712844,-12.625279426574707
3972,160065,for,-0.00010664248111424968,-13.500106811523438
3973,160066,for,-0.00015991552209015936,-13.500160217285156
3974,159561,for,-0.0001872094871941954,-13.875186920166016
3975,159594,for,-6.134509021649137e-05,-16.37506103515625
3976,159597,for,-8.53050296427682e-05,-15.75008487701416
3977,159602,for,-0.00010080150241265073,-15.500101089477539
3978,159603,for,-0.00010950337309623137,-14.125109672546387
3979,159615,for,-5.764977686339989e-05,-17.000057220458984
3980,159626,for,-6.706686690449715e-05,-15.250066757202148
3981,159631,for,-7.624555291840807e-05,-15.500076293945312
3982,1603727,for,-0.00014859484508633614,-10.37514877319336
3983,160388,for,-0.0010369796073064208,-7.126037120819092
3984,1603811,for,-0.00011355629976605996,-17.87511444091797
3985,1603815,for,-0.01837421953678131,-4.018374443054199
3986,1603819,for,-0.00011546355381142348,-16.1251163482666
3987,1603826,for,-0.00010556964843999594,-14.750105857849121
3988,160407,for,-9.615255839889869e-05,-15.875096321105957
3989,160412,for,-0.00011188744247192517,-14.87511157989502
3990,160413,for,-0.00014764121442567557,-15.750147819519043
3991,160414,for,-0.00013274075172375888,-13.75013256072998
3992,160415,for,-7.696077227592468e-05,-16.750076293945312
3993,160416,for,-6.360996485454962e-05,-15.8750638961792
3994,160421,for,-0.00016277639952022582,-14.625163078308105
3995,1604328,for,-0.00011605957115534693,-17.1251163482666
3996,1604329,for,-0.00011975488450843841,-12.625120162963867
3997,1604430,for,-0.0001681405701674521,-14.500167846679688
3998,160470,for,-8.721228368813172e-05,-13.750086784362793
3999,160500,for,-5.2762428822461516e-05,-15.500052452087402
4000,160501,for,-6.0629870858974755e-05,-17.87506103515625
4001,160502,for,-0.00010151672904612496,-16.50010108947754
4002,160503,for,-5.44312788406387e-05,-17.37505531311035
4003,160590,for,-0.0011260485043749213,-7.251125812530518
4004,160604,mot,-6.376794815063477,-0.001794658601284027
4005,160605,for,-0.0004462812503334135,-8.125446319580078
4006,160606,for,-0.011206974275410175,-4.511207103729248
4007,160607,mot,-2.350368022918701,-0.10036798566579819
4008,160611,for,-0.3135712146759033,-1.3135712146759033
4009,160612,for,-0.00014716439181938767,-16.750146865844727
4010,160613,for,-0.0005828189896419644,-9.375582695007324
4011,160112,for,-9.317247167928144e-05,-18.000093460083008
4012,160121,for,-7.135819760151207e-05,-15.00007152557373
4013,160130,for,-0.00011510594777064398,-16.50011444091797
4014,160146,for,-7.719917630311102e-05,-15.750077247619629
4015,160147,for,-8.542423165636137e-05,-15.250085830688477
4016,160151,for,-8.840432565193623e-05,-16.62508773803711
4017,160152,for,-9.269565634895116e-05,-18.125093460083008
4018,160153,for,-7.76759916334413e-05,-16.375078201293945
4019,160154,for,-0.00010437761375214905,-15.125103950500488
4020,160155,for,-0.00014406509581021965,-15.125144004821777
4021,160181,for,-0.001409878022968769,-6.626410007476807
4022,160182,for,-0.02997910976409912,-3.5299792289733887
4023,160192,for,-0.00021176543668843806,-18.375211715698242
4024,160193,for,-0.00016229959146585315,-14.750162124633789
4025,160194,for,-0.00013643606507685035,-15.750136375427246
4026,160201,for,-6.790129555156454e-05,-17.25006866455078
4027,160230,for,-0.00014644917973782867,-16.500146865844727
4028,1603015,for,-0.4742709696292877,-0.9742709398269653
4029,1603112,for,-0.0001239196863025427,-16.000123977661133
4030,1603113,for,-0.00012749579036608338,-16.5001277923584
4031,160360,for,-0.00013727048644796014,-14.375137329101562
